"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920515 ,1992-05-15,057642 ,CME ,00 ,057 ,    86181,  20772,   5315,   5067,  25530,  41333,  51369,  51715,  34812,  34466,    82108,  21230,   5199,   4609,  23140,  39501,  48979,  49309,  33129,  32799,     4073,      0,    574,      0,   2390,   1832,   2390,   2406,   1683,   1667,     3558,   1529,   1279,   -463,    -92,  -1347,    974,   -531,   2584,   4089,  100.0,   24.1,    6.2,    5.9,   29.6,   48.0,   59.6,   60.0,   40.4,   40.0,  100.0,   25.9,    6.3,    5.6,   28.2,   48.1,   59.7,   60.1,   40.3,   39.9,  100.0,    0.0,   14.1,    0.0,   58.7,   45.0,   58.7,   59.1,   41.3,   40.9,    156,     58,     26,     23,     38,     45,    106,     91,    155,     59,     25,     21,     37,     44,    105,     88,     13,      0,      3,      0,      5,      5,      5,      8,    18.4,    24.9,    24.1,    32.8,    17.1,    23.4,    21.8,    30.2,    17.7,    24.8,    23.2,    32.9,    17.0,    23.5,    22.0,    31.0,    56.2,    44.4,    58.7,    59.1,    56.2,    44.4,    58.7,    59.1,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920430 ,1992-04-30,057642 ,CME ,00 ,057 ,    82623,  19243,   4036,   5530,  25622,  42680,  50395,  52246,  32228,  30377,    79642,  19778,   4000,   4995,  23837,  41491,  48610,  50486,  31032,  29156,     2981,      0,    571,      0,   1785,   1189,   1785,   1760,   1196,   1221,        .,      .,      .,      .,      .,      .,      .,      .,      .,      .,  100.0,   23.3,    4.9,    6.7,   31.0,   51.7,   61.0,   63.2,   39.0,   36.8,  100.0,   24.8,    5.0,    6.3,   29.9,   52.1,   61.0,   63.4,   39.0,   36.6,  100.0,    0.0,   19.2,    0.0,   59.9,   39.9,   59.9,   59.0,   40.1,   41.0,    155,     51,     23,     20,     45,     50,    102,     90,    154,     52,     22,     18,     44,     49,    101,     87,     12,      0,      3,      0,      5,      4,      5,      7,    15.1,    26.8,    21.3,    35.8,    14.0,    25.4,    19.1,    33.2,    14.7,    27.2,    20.9,    36.2,    14.2,    26.0,    19.5,    34.1,    56.5,    43.7,    59.9,    59.0,    56.5,    43.7,    59.9,    59.0,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920415 ,1992-04-15,057642 ,CME ,00 ,057 ,    94770,  23678,   4837,   6189,  27668,  43479,  57535,  54505,  37235,  40265,    92817,  24335,   4837,   5532,  26646,  43065,  56513,  53434,  36304,  39383,     1953,      0,    657,      0,   1022,    414,   1022,   1071,    931,    882,    -1867,  -1835,   -680,    932,  -2346,  -2262,  -3249,  -2010,   1382,    143,  100.0,   25.0,    5.1,    6.5,   29.2,   45.9,   60.7,   57.5,   39.3,   42.5,  100.0,   26.2,    5.2,    6.0,   28.7,   46.4,   60.9,   57.6,   39.1,   42.4,  100.0,    0.0,   33.6,    0.0,   52.3,   21.2,   52.3,   54.8,   47.7,   45.2,    156,     55,     29,     27,     44,     47,    107,     96,    155,     56,     29,     27,     44,     46,    107,     95,      9,      0,      2,      0,      5,      2,      5,      4,    13.0,    25.4,    18.3,    32.8,    12.6,    24.4,    16.9,    30.0,    12.7,    25.9,    18.0,    33.4,    12.6,    25.0,    17.0,    30.6,    47.2,    54.8,    52.3,    54.8,    47.2,    54.8,    52.3,    54.8,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920331 ,1992-03-31,057642 ,CME ,00 ,057 ,    96637,  25513,   5517,   5257,  30014,  45741,  60784,  56515,  35853,  40122,    95312,  26092,   5517,   4678,  29479,  45493,  60249,  55688,  35063,  39624,     1325,      0,    579,      0,    535,    248,    535,    827,    790,    498,    -1443,   1686,    -57,  -2175,  -1398,   1515,  -1887,   -717,    444,   -726,  100.0,   26.4,    5.7,    5.4,   31.1,   47.3,   62.9,   58.5,   37.1,   41.5,  100.0,   27.4,    5.8,    4.9,   30.9,   47.7,   63.2,   58.4,   36.8,   41.6,  100.0,    0.0,   43.7,    0.0,   40.4,   18.7,   40.4,   62.4,   59.6,   37.6,    171,     66,     25,     24,     55,     43,    127,     89,    170,     66,     25,     23,     55,     42,    127,     87,      6,      0,      1,      0,      3,      2,      3,      3,    12.6,    28.2,    17.5,    36.8,    12.6,    27.3,    17.1,    34.3,    12.5,    28.6,    17.5,    37.3,    12.5,    27.7,    17.1,    35.0,    40.4,    62.4,    40.4,    62.4,    40.4,    62.4,    40.4,    62.4,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920313 ,1992-03-13,057642 ,CME ,00 ,057 ,    98080,  23827,   5574,   7432,  31412,  44226,  62671,  57232,  35409,  40848,    96990,  24320,   5568,   6939,  30877,  44091,  62136,  56598,  34854,  40392,     1090,      0,    499,      0,    535,    135,    535,    634,    555,    456,     1491,   2512,  -1962,  -4045,    381,   4361,  -1152,  -1646,   2643,   3137,  100.0,   24.3,    5.7,    7.6,   32.0,   45.1,   63.9,   58.4,   36.1,   41.6,  100.0,   25.1,    5.7,    7.2,   31.8,   45.5,   64.1,   58.4,   35.9,   41.6,  100.0,    0.0,   45.8,    0.0,   49.1,   12.4,   49.1,   58.2,   50.9,   41.8,    157,     59,     24,     32,     47,     44,    113,     94,    156,     60,     23,     32,     47,     43,    113,     93,      5,      0,      1,      0,      3,      1,      3,      2,    14.6,    26.2,    20.1,    34.0,    14.3,    24.6,    19.3,    31.4,    14.6,    26.5,    20.0,    34.4,    14.3,    24.8,    19.2,    31.7,    49.1,    58.2,    49.1,    58.2,    49.1,    58.2,    49.1,    58.2,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920228 ,1992-02-28,057642 ,CME ,00 ,057 ,    96589,  21315,   7536,  11477,  31031,  39865,  63823,  58878,  32766,  37711,    95812,  21835,   7497,  10957,  30796,  39865,  63588,  58319,  32224,  37493,      777,      0,    559,      0,    235,      0,    235,    559,    542,    218,    -2682,   -673,   1123,  -2740,   2991,   1251,   -422,   -366,  -2260,  -2316,  100.0,   22.1,    7.8,   11.9,   32.1,   41.3,   66.1,   61.0,   33.9,   39.0,  100.0,   22.8,    7.8,   11.4,   32.1,   41.6,   66.4,   60.9,   33.6,   39.1,  100.0,    0.0,   71.9,    0.0,   30.2,    0.0,   30.2,   71.9,   69.8,   28.1,    171,     60,     33,     38,     47,     45,    119,    109,    171,     61,     32,     38,     47,     45,    119,    109,      2,      0,      1,      0,      1,      0,      1,      1,    15.8,    23.9,    20.8,    30.5,    15.2,    22.6,    19.5,    28.4,    15.7,    24.1,    20.8,    30.7,    15.1,    22.7,    19.4,    28.6,    30.2,    71.9,    30.2,    71.9,    30.2,    71.9,    30.2,    71.9,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920214 ,1992-02-14,057642 ,CME ,00 ,057 ,    99271,  21988,   6413,  14217,  28040,  38614,  64245,  59244,  35026,  40027,    98810,  22195,   6408,  14010,  27905,  38614,  64110,  59032,  34700,  39778,      461,      0,    212,      0,    135,      0,    135,    212,    326,    249,     7810,   1081,  -1197,   1432,   2011,   6655,   4524,   6890,   3286,    920,  100.0,   22.1,    6.5,   14.3,   28.2,   38.9,   64.7,   59.7,   35.3,   40.3,  100.0,   22.5,    6.5,   14.2,   28.2,   39.1,   64.9,   59.7,   35.1,   40.3,  100.0,    0.0,   46.0,    0.0,   29.3,    0.0,   29.3,   46.0,   70.7,   54.0,    174,     64,     28,     39,     53,     47,    128,    106,    174,     65,     27,     39,     53,     47,    128,    106,      2,      0,      1,      0,      1,      0,      1,      1,    13.3,    22.0,    18.8,    28.8,    12.9,    20.7,    17.4,    27.2,    13.3,    22.1,    18.8,    28.9,    12.9,    20.8,    17.4,    27.3,    29.3,    46.0,    29.3,    46.0,    29.3,    46.0,    29.3,    46.0,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920131 ,1992-01-31,057642 ,CME ,00 ,057 ,    91461,  20907,   7610,  12785,  26029,  31959,  59721,  52354,  31740,  39107,    91245,  20907,   7610,  12785,  25894,  31959,  59586,  52354,  31659,  38891,      216,      0,      0,      0,    135,      0,    135,      0,     81,    216,    12869,   9219,  -3154,   1103,   1150,   7073,  11472,   5022,   1397,   7847,  100.0,   22.9,    8.3,   14.0,   28.5,   34.9,   65.3,   57.2,   34.7,   42.8,  100.0,   22.9,    8.3,   14.0,   28.4,   35.0,   65.3,   57.4,   34.7,   42.6,  100.0,    0.0,    0.0,    0.0,   62.5,    0.0,   62.5,    0.0,   37.5,  100.0,    157,     63,     24,     40,     44,     37,    117,     96,    157,     63,     24,     40,     44,     37,    117,     96,      1,      0,      0,      0,      1,      0,      1,      0,    15.9,    22.4,    21.5,    27.7,    15.8,    20.2,    20.0,    25.3,    15.7,    22.5,    21.4,    27.8,    15.6,    20.2,    19.9,    25.3,    62.5,     0.0,    62.5,     0.0,    62.5,     0.0,    62.5,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE" ,920115 ,1992-01-15,057642 ,CME ,00 ,057 ,    78592,  11688,  10764,  11682,  24879,  24886,  48249,  47332,  30343,  31260,    78592,  11688,  10764,  11682,  24879,  24886,  48249,  47332,  30343,  31260,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     9893,   2449,     -8,    455,   7197,   2956,  10101,   3403,   -208,   6490,  100.0,   14.9,   13.7,   14.9,   31.7,   31.7,   61.4,   60.2,   38.6,   39.8,  100.0,   14.9,   13.7,   14.9,   31.7,   31.7,   61.4,   60.2,   38.6,   39.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    135,     42,     31,     32,     46,     30,     98,     84,    135,     42,     31,     32,     46,     30,     98,     84,      0,      0,      0,      0,      0,      0,      0,      0,    15.4,    19.9,    21.4,    28.2,    15.1,    17.8,    19.1,    25.8,    15.4,    19.9,    21.4,    28.2,    15.1,    17.8,    19.1,    25.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"057642" ,"CME" ,"057"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921229 ,1992-12-29,058641 ,CME ,00 ,058 ,     2028,    146,    144,      0,    185,    393,    331,    537,   1697,   1491,     2027,    146,    144,      0,    185,    393,    331,    537,   1696,   1490,        1,      0,      0,      0,      0,      0,      0,      0,      1,      1,     -206,   -197,    -64,      0,    -39,     11,   -236,    -53,     30,   -153,  100.0,    7.2,    7.1,    0.0,    9.1,   19.4,   16.3,   26.5,   83.7,   73.5,  100.0,    7.2,    7.1,    0.0,    9.1,   19.4,   16.3,   26.5,   83.7,   73.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     12,      4,      3,      0,      4,      3,      8,      6,     12,      4,      3,      0,      4,      3,      8,      6,      0,      0,      0,      0,      0,      0,      0,      0,    10.8,    23.7,    16.3,    26.5,     9.1,    22.9,    13.0,    23.1,    10.9,    23.7,    16.3,    26.5,     9.1,    22.9,    13.0,    23.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921222 ,1992-12-22,058641 ,CME ,00 ,058 ,     2234,    343,    208,      0,    224,    382,    567,    590,   1667,   1644,     2233,    343,    208,      0,    224,    382,    567,    590,   1666,   1643,        1,      0,      0,      0,      0,      0,      0,      0,      1,      1,       69,    -19,    -81,    -82,    115,    -50,     14,   -213,     55,    282,  100.0,   15.4,    9.3,    0.0,   10.0,   17.1,   25.4,   26.4,   74.6,   73.6,  100.0,   15.4,    9.3,    0.0,   10.0,   17.1,   25.4,   26.4,   74.6,   73.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     18,      7,      4,      0,      7,      3,     14,      7,     18,      7,      4,      0,      7,      3,     14,      7,      0,      0,      0,      0,      0,      0,      0,      0,    12.8,    22.6,    19.1,    26.4,    11.6,    22.3,    17.7,    23.7,    12.8,    22.6,    19.1,    26.4,    11.6,    22.3,    17.7,    23.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921215 ,1992-12-15,058641 ,CME ,00 ,058 ,     2165,    362,    289,     82,    109,    432,    553,    803,   1612,   1362,     2165,    362,    289,     82,    109,    432,    553,    803,   1612,   1362,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      174,      1,    -34,     82,     25,    107,    108,    155,     66,     19,  100.0,   16.7,   13.3,    3.8,    5.0,   20.0,   25.5,   37.1,   74.5,   62.9,  100.0,   16.7,   13.3,    3.8,    5.0,   20.0,   25.5,   37.1,   74.5,   62.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,      7,      6,      2,      4,      5,     13,     12,     21,      7,      6,      2,      4,      5,     13,     12,      0,      0,      0,      0,      0,      0,      0,      0,    12.4,    22.3,    19.9,    31.9,    12.2,    21.7,    18.8,    30.2,    12.4,    22.3,    19.9,    31.9,    12.2,    21.7,    18.8,    30.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921208 ,1992-12-08,058641 ,CME ,00 ,058 ,     1991,    361,    323,      0,     84,    325,    445,    648,   1546,   1343,     1991,    361,    323,      0,     84,    325,    445,    648,   1546,   1343,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -168,    -92,    141,      0,     14,    -40,    -78,    101,    -90,   -269,  100.0,   18.1,   16.2,    0.0,    4.2,   16.3,   22.4,   32.5,   77.6,   67.5,  100.0,   18.1,   16.2,    0.0,    4.2,   16.3,   22.4,   32.5,   77.6,   67.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     18,      7,      6,      0,      3,      3,     10,      9,     18,      7,      6,      0,      3,      3,     10,      9,      0,      0,      0,      0,      0,      0,      0,      0,    13.3,    23.0,    20.4,    31.3,    13.3,    22.3,    20.4,    30.6,    13.3,    23.0,    20.4,    31.3,    13.3,    22.3,    20.4,    30.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921201 ,1992-12-01,058641 ,CME ,00 ,058 ,     2159,    453,    182,      0,     70,    365,    523,    547,   1636,   1612,     2159,    453,    182,      0,     70,    365,    523,    547,   1636,   1612,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      261,    108,     28,      0,    -40,     -8,     68,     20,    193,    241,  100.0,   21.0,    8.4,    0.0,    3.2,   16.9,   24.2,   25.3,   75.8,   74.7,  100.0,   21.0,    8.4,    0.0,    3.2,   16.9,   24.2,   25.3,   75.8,   74.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     18,      8,      5,      0,      3,      3,     11,      8,     18,      8,      5,      0,      3,      3,     11,      8,      0,      0,      0,      0,      0,      0,      0,      0,    13.9,    20.2,    21.8,    25.3,    13.9,    20.1,    21.8,    25.2,    13.9,    20.2,    21.8,    25.3,    13.9,    20.1,    21.8,    25.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921124 ,1992-11-24,058641 ,CME ,00 ,058 ,     1898,    345,    154,      0,    110,    373,    455,    527,   1443,   1371,        9,      0,      0,      0,      0,      0,      0,      0,      9,      9,     1889,    345,    154,      0,    110,    373,    455,    527,   1434,   1362,      169,     44,    143,    -45,     -3,     26,     -4,    124,    173,     45,  100.0,   18.2,    8.1,    0.0,    5.8,   19.7,   24.0,   27.8,   76.0,   72.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,  100.0,   18.3,    8.2,    0.0,    5.8,   19.7,   24.1,   27.9,   75.9,   72.1,     17,      6,      4,      0,      4,      4,     10,      8,      0,      0,      0,      0,      0,      0,      0,      0,     17,      6,      4,      0,      4,      4,     10,      8,    15.0,    21.5,    22.6,    27.8,    15.0,    21.4,    22.6,    27.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    15.1,    21.6,    22.7,    27.9,    15.1,    21.5,    22.7,    27.8,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921117 ,1992-11-17,058641 ,CME ,00 ,058 ,     1729,    301,     11,     45,    113,    347,    459,    403,   1270,   1326,       32,      0,      0,      0,      0,      0,      0,      0,     32,     32,     1697,    301,     11,     45,    113,    347,    459,    403,   1238,   1294,       97,      0,    -45,    -13,     -1,     15,    -14,    -43,    111,    140,  100.0,   17.4,    0.6,    2.6,    6.5,   20.1,   26.5,   23.3,   73.5,   76.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,  100.0,   17.7,    0.6,    2.7,    6.7,   20.4,   27.0,   23.7,   73.0,   76.3,     13,      5,      1,      1,      3,      4,      9,      5,      0,      0,      0,      0,      0,      0,      0,      0,     13,      5,      1,      1,      3,      4,      9,      5,    16.8,    21.9,    25.1,    23.3,    16.8,    20.1,    23.9,    20.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    17.1,    22.3,    25.6,    23.7,    17.1,    20.4,    24.4,    21.1,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921110 ,1992-11-10,058641 ,CME ,00 ,058 ,     1632,    301,     56,     58,    114,    332,    473,    446,   1159,   1186,      121,      0,      0,      0,      0,      0,      0,      0,    121,    121,     1511,    301,     56,     58,    114,    332,    473,    446,   1038,   1065,      128,     32,    -52,     11,     41,    110,     84,     69,     44,     59,  100.0,   18.4,    3.4,    3.6,    7.0,   20.3,   29.0,   27.3,   71.0,   72.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,  100.0,   19.9,    3.7,    3.8,    7.5,   22.0,   31.3,   29.5,   68.7,   70.5,     15,      5,      2,      1,      3,      5,      9,      7,      0,      0,      0,      0,      0,      0,      0,      0,     15,      5,      2,      1,      3,      5,      9,      7,    18.0,    21.3,    27.5,    27.3,    17.8,    19.7,    25.4,    23.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    19.5,    23.0,    29.6,    29.5,    19.3,    21.3,    27.5,    25.7,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921103 ,1992-11-03,058641 ,CME ,00 ,058 ,     1504,    269,    108,     47,     73,    222,    389,    377,   1115,   1127,      330,     40,     50,      0,      0,      0,     40,     50,    290,    280,     1174,    229,     58,     47,     73,    222,    349,    327,    825,    847,       12,     72,    -49,     -7,     -2,    -19,     63,    -75,    -51,     87,  100.0,   17.9,    7.2,    3.1,    4.9,   14.8,   25.9,   25.1,   74.1,   74.9,  100.0,   12.1,   15.2,    0.0,    0.0,    0.0,   12.1,   15.2,   87.9,   84.8,  100.0,   19.5,    4.9,    4.0,    6.2,   18.9,   29.7,   27.9,   70.3,   72.1,     15,      7,      2,      1,      2,      4,      9,      7,      3,      1,      2,      0,      0,      0,      1,      2,     13,      6,      1,      1,      2,      4,      8,      6,    15.2,    18.8,    24.1,    25.1,    14.4,    18.3,    22.4,    21.9,    12.1,    15.2,    12.1,    15.2,    12.1,    15.2,    12.1,    15.2,    19.5,    22.0,    29.7,    27.9,    18.5,    21.3,    25.7,    23.9,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,921027 ,1992-10-27,058641 ,CME ,00 ,058 ,     1492,    197,    157,     54,     75,    241,    326,    452,   1166,   1040,      536,     65,     50,      0,      0,    123,     65,    173,    471,    363,      956,    132,    107,     54,     75,    118,    261,    279,    695,    677,      118,     99,    -43,     -1,    -36,     52,     62,      8,     56,    110,  100.0,   13.2,   10.5,    3.6,    5.0,   16.2,   21.8,   30.3,   78.2,   69.7,  100.0,   12.1,    9.3,    0.0,    0.0,   22.9,   12.1,   32.3,   87.9,   67.7,  100.0,   13.8,   11.2,    5.6,    7.8,   12.3,   27.3,   29.2,   72.7,   70.8,     13,      5,      4,      2,      1,      3,      7,      8,      5,      2,      1,      0,      0,      2,      2,      3,     10,      4,      3,      2,      1,      2,      6,      6,    15.4,    20.6,    21.8,    30.3,    15.0,    19.5,    18.2,    26.7,    12.1,    32.3,    12.1,    32.3,    12.1,    32.3,    12.1,    32.3,    21.8,    23.2,    27.3,    29.2,    19.6,    20.3,    21.7,    23.5,"(CONTRACTS OF 160,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
