"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,861114 ,1986-11-14,056641 ,CME ,00 ,056 ,    10440,   1291,   3406,    902,   1450,    258,   3643,   4566,   6797,   5874,    10440,   1291,   3406,    902,   1450,    258,   3643,   4566,   6797,   5874,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     1008,   -263,    659,    -52,    490,    -58,    175,    549,    833,    459,  100.0,   12.4,   32.6,    8.6,   13.9,    2.5,   34.9,   43.7,   65.1,   56.3,  100.0,   12.4,   32.6,    8.6,   13.9,    2.5,   34.9,   43.7,   65.1,   56.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     88,     26,     42,     12,     14,      5,     48,     55,     88,     26,     42,     12,     14,      5,     48,     55,      0,      0,      0,      0,      0,      0,      0,      0,    10.4,    12.3,    16.3,    19.5,     9.8,    12.1,    13.4,    18.4,    10.4,    12.3,    16.3,    19.5,     9.8,    12.1,    13.4,    18.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,861031 ,1986-10-31,056641 ,CME ,00 ,056 ,     9432,   1554,   2747,    954,    960,    316,   3468,   4017,   5964,   5415,     9432,   1554,   2747,    954,    960,    316,   3468,   4017,   5964,   5415,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     1481,    786,    128,   -180,    186,    113,    792,     61,    689,   1420,  100.0,   16.5,   29.1,   10.1,   10.2,    3.4,   36.8,   42.6,   63.2,   57.4,  100.0,   16.5,   29.1,   10.1,   10.2,    3.4,   36.8,   42.6,   63.2,   57.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     84,     31,     35,     14,     12,      6,     51,     50,     84,     31,     35,     14,     12,      6,     51,     50,      0,      0,      0,      0,      0,      0,      0,      0,     9.4,    13.9,    14.8,    20.7,     7.8,    13.1,    11.5,    18.6,     9.4,    13.9,    14.8,    20.7,     7.8,    13.1,    11.5,    18.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,861015 ,1986-10-15,056641 ,CME ,00 ,056 ,     7951,    768,   2619,   1134,    774,    203,   2676,   3956,   5275,   3995,     7951,    768,   2619,   1134,    774,    203,   2676,   3956,   5275,   3995,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,       36,   -241,   -126,    198,    132,    -13,     89,     59,    -53,    -23,  100.0,    9.7,   32.9,   14.3,    9.7,    2.6,   33.7,   49.8,   66.3,   50.2,  100.0,    9.7,   32.9,   14.3,    9.7,    2.6,   33.7,   49.8,   66.3,   50.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     62,     13,     32,      9,     11,      4,     32,     41,     62,     13,     32,      9,     11,      4,     32,     41,      0,      0,      0,      0,      0,      0,      0,      0,    11.4,    17.3,    17.0,    25.5,     6.8,    15.4,    10.8,    20.1,    11.4,    17.3,    17.0,    25.5,     6.8,    15.4,    10.8,    20.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860930 ,1986-09-30,056641 ,CME ,00 ,056 ,     7915,   1009,   2745,    936,    642,    216,   2587,   3897,   5328,   4018,     7915,   1009,   2745,    936,    642,    216,   2587,   3897,   5328,   4018,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -788,  -1662,    723,    -76,   -192,   -148,  -1930,    499,   1142,  -1287,  100.0,   12.7,   34.7,   11.8,    8.1,    2.7,   32.7,   49.2,   67.3,   50.8,  100.0,   12.7,   34.7,   11.8,    8.1,    2.7,   32.7,   49.2,   67.3,   50.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     70,     22,     31,     12,      8,      4,     39,     44,     70,     22,     31,     12,      8,      4,     39,     44,      0,      0,      0,      0,      0,      0,      0,      0,    10.2,    17.5,    14.4,    26.2,     6.7,    17.1,    10.2,    23.3,    10.2,    17.5,    14.4,    26.2,     6.7,    17.1,    10.2,    23.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860915 ,1986-09-15,056641 ,CME ,00 ,056 ,     8703,   2671,   2022,   1012,    834,    364,   4517,   3398,   4186,   5305,     8703,   2671,   2022,   1012,    834,    364,   4517,   3398,   4186,   5305,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     1005,    651,   -250,    405,     43,     61,   1099,    216,    -94,    789,  100.0,   30.7,   23.2,   11.6,    9.6,    4.2,   51.9,   39.0,   48.1,   61.0,  100.0,   30.7,   23.2,   11.6,    9.6,    4.2,   51.9,   39.0,   48.1,   61.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     72,     32,     25,     12,      8,      6,     46,     40,     72,     32,     25,     12,      8,      6,     46,     40,      0,      0,      0,      0,      0,      0,      0,      0,    17.1,    14.1,    25.7,    20.0,    15.9,    11.2,    22.4,    15.9,    17.1,    14.1,    25.7,    20.0,    15.9,    11.2,    22.4,    15.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860829 ,1986-08-29,056641 ,CME ,00 ,056 ,     7698,   2020,   2272,    607,    791,    303,   3418,   3182,   4280,   4516,     7698,   2020,   2272,    607,    791,    303,   3418,   3182,   4280,   4516,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      670,    429,    578,    -84,    109,     19,    454,    513,    216,    157,  100.0,   26.2,   29.5,    7.9,   10.3,    3.9,   44.4,   41.3,   55.6,   58.7,  100.0,   26.2,   29.5,    7.9,   10.3,    3.9,   44.4,   41.3,   55.6,   58.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     77,     31,     34,      6,      8,      4,     44,     41,     77,     31,     34,      6,      8,      4,     44,     41,      0,      0,      0,      0,      0,      0,      0,      0,    13.0,    13.8,    19.7,    20.1,    11.3,    11.9,    17.0,    17.3,    13.0,    13.8,    19.7,    20.1,    11.3,    11.9,    17.0,    17.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860815 ,1986-08-15,056641 ,CME ,00 ,056 ,     7028,   1591,   1694,    691,    682,    284,   2964,   2669,   4064,   4359,     7028,   1591,   1694,    691,    682,    284,   2964,   2669,   4064,   4359,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    -1539,   -551,   -480,    105,    -40,   -610,   -486,   -985,  -1053,   -554,  100.0,   22.6,   24.1,    9.8,    9.7,    4.0,   42.2,   38.0,   57.8,   62.0,  100.0,   22.6,   24.1,    9.8,    9.7,    4.0,   42.2,   38.0,   57.8,   62.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     70,     27,     30,      9,      6,      6,     38,     43,     70,     27,     30,      9,      6,      6,     38,     43,      0,      0,      0,      0,      0,      0,      0,      0,    15.3,    13.5,    22.3,    18.3,    13.0,    10.5,    19.1,    14.7,    15.3,    13.5,    22.3,    18.3,    13.0,    10.5,    19.1,    14.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860731 ,1986-07-31,056641 ,CME ,00 ,056 ,     8567,   2142,   2174,    586,    722,    894,   3450,   3654,   5117,   4913,     2396,    307,    419,      0,    319,    606,    626,   1025,   1770,   1371,     6171,   2031,   1951,    390,    403,    288,   2824,   2629,   3347,   3542,     -442,   -941,    247,    125,    273,   -306,   -543,     66,    101,   -508,  100.0,   25.0,   25.4,    6.8,    8.4,   10.4,   40.3,   42.7,   59.7,   57.3,  100.0,   12.8,   17.5,    0.0,   13.3,   25.3,   26.1,   42.8,   73.9,   57.2,  100.0,   32.9,   31.6,    6.3,    6.5,    4.7,   45.8,   42.6,   54.2,   57.4,     73,     29,     31,      7,      7,      7,     40,     42,     18,      6,      7,      0,      3,      2,      9,      9,     63,     24,     28,      5,      5,      5,     33,     35,    12.3,    13.5,    20.3,    21.4,    12.3,    12.0,    19.4,    18.7,    19.9,    34.9,    25.1,    41.7,    19.9,    34.9,    25.1,    41.7,    15.5,    13.6,    25.6,    21.4,    15.5,    13.0,    24.6,    20.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860715 ,1986-07-15,056641 ,CME ,00 ,056 ,     9009,   3083,   1927,    461,    449,   1200,   3993,   3588,   5016,   5421,     5359,   2033,    740,    301,    233,   1060,   2567,   2101,   2792,   3258,     3650,   1108,   1245,    102,    216,    140,   1426,   1487,   2224,   2163,    -1829,   -322,    390,   -914,    -66,   -433,  -1302,   -957,   -527,   -872,  100.0,   34.2,   21.4,    5.1,    5.0,   13.3,   44.3,   39.8,   55.7,   60.2,  100.0,   37.9,   13.8,    5.6,    4.3,   19.8,   47.9,   39.2,   52.1,   60.8,  100.0,   30.4,   34.1,    2.8,    5.9,    3.8,   39.1,   40.7,   60.9,   59.3,     81,     37,     27,     11,      8,     10,     54,     42,     53,     27,     14,      7,      4,      8,     36,     26,     44,     21,     16,      2,      4,      2,     26,     20,    12.4,    14.0,    19.5,    19.3,    12.4,    13.0,    19.5,    17.8,    18.1,    17.9,    26.4,    25.2,    18.1,    17.9,    26.4,    23.9,    11.8,    16.4,    20.2,    25.3,    11.8,    16.4,    19.9,    25.1,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860630 ,1986-06-30,056641 ,CME ,00 ,056 ,    10838,   3405,   1537,   1375,    515,   1633,   5295,   4545,   5543,   6293,     7990,   2774,    778,   1122,    415,   1170,   4311,   3070,   3679,   4920,     2848,    814,    942,     70,    100,    463,    984,   1475,   1864,   1373,      232,    375,   -163,    384,   -231,   -335,    528,   -114,   -296,    346,  100.0,   31.4,   14.2,   12.7,    4.8,   15.1,   48.9,   41.9,   51.1,   58.1,  100.0,   34.7,    9.7,   14.0,    5.2,   14.6,   54.0,   38.4,   46.0,   61.6,  100.0,   28.6,   33.1,    2.5,    3.5,   16.3,   34.6,   51.8,   65.4,   48.2,     96,     49,     19,     21,      8,     13,     68,     53,     79,     48,     11,     17,      6,     11,     60,     39,     34,     12,     14,      1,      2,      5,     15,     20,    10.0,    11.6,    17.3,    18.5,     9.7,    11.3,    16.0,    16.3,    11.9,    11.0,    19.3,    17.7,    10.7,    10.3,    15.9,    14.4,    14.7,    26.2,    23.7,    35.2,    14.7,    26.2,    23.1,    34.7,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860613 ,1986-06-13,056641 ,CME ,00 ,056 ,    10606,   3030,   1700,    991,    746,   1968,   4767,   4659,   5839,   5947,     8759,   3150,   1056,    780,    566,   1783,   4496,   3619,   4263,   5140,     1847,     91,    855,      0,    180,    185,    271,   1040,   1576,    807,       76,    -47,    249,     71,     29,    917,     53,   1237,     23,  -1161,  100.0,   28.6,   16.0,    9.3,    7.0,   18.6,   44.9,   43.9,   55.1,   56.1,  100.0,   36.0,   12.1,    8.9,    6.5,   20.4,   51.3,   41.3,   48.7,   58.7,  100.0,    4.9,   46.3,    0.0,    9.7,   10.0,   14.7,   56.3,   85.3,   43.7,     98,     42,     29,     18,     12,     12,     65,     56,     87,     43,     22,     13,      8,     11,     59,     44,     19,      3,     11,      0,      4,      2,      7,     13,    10.6,    14.1,    17.9,    19.8,    10.6,    13.7,    17.8,    18.5,    12.9,    14.3,    21.7,    20.2,    12.9,    13.4,    21.5,    18.4,    10.3,    36.8,    14.7,    47.4,    10.3,    36.8,    13.0,    47.4,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860530 ,1986-05-30,056641 ,CME ,00 ,056 ,    10530,   3077,   1451,    920,    717,   1051,   4714,   3422,   5816,   7108,     8816,   3368,    904,    564,    618,    937,   4550,   2405,   4266,   6411,     1714,     65,    903,      0,     99,    114,    164,   1017,   1550,    697,     1376,    130,    332,    363,    111,   -320,    604,    375,    772,   1001,  100.0,   29.2,   13.8,    8.7,    6.8,   10.0,   44.8,   32.5,   55.2,   67.5,  100.0,   38.2,   10.3,    6.4,    7.0,   10.6,   51.6,   27.3,   48.4,   72.7,  100.0,    3.8,   52.7,    0.0,    5.8,    6.7,    9.6,   59.3,   90.4,   40.7,    100,     49,     25,     18,      9,     11,     67,     54,     91,     52,     20,      8,      8,      9,     64,     37,     21,      2,     15,      0,      2,      2,      4,     17,    10.0,     7.7,    16.5,    11.8,    10.0,     7.0,    16.0,    10.2,    11.9,     7.3,    19.7,    11.8,    11.9,     6.1,    19.6,     9.4,     9.6,    32.0,     9.6,    44.0,     9.6,    32.0,     9.6,    44.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860515 ,1986-05-15,056641 ,CME ,00 ,056 ,     9154,   2947,   1119,    557,    606,   1371,   4110,   3047,   5044,   6107,     7738,   3081,   1188,    303,    472,   1291,   3856,   2782,   3882,   4956,     1416,    120,    185,      0,    134,     80,    254,    265,   1162,   1151,      167,   1244,   -122,   -374,    -33,   -137,    837,   -633,   -670,    800,  100.0,   32.2,   12.2,    6.1,    6.6,   15.0,   44.9,   33.3,   55.1,   66.7,  100.0,   39.8,   15.4,    3.9,    6.1,   16.7,   49.8,   36.0,   50.2,   64.0,  100.0,    8.5,   13.1,    0.0,    9.5,    5.6,   17.9,   18.7,   82.1,   81.3,     92,     45,     23,     14,     10,     13,     63,     48,     90,     45,     25,      8,      8,     12,     57,     44,     12,      4,      4,      0,      3,      1,      7,      5,    10.1,    10.2,    16.6,    14.4,    10.1,     9.3,    16.6,    12.9,    12.0,    12.1,    18.8,    16.8,    12.0,    11.0,    18.8,    15.5,    12.3,    16.4,    17.9,    18.7,    12.3,    16.4,    17.9,    18.7,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860430 ,1986-04-30,056641 ,CME ,00 ,056 ,     8987,   1703,   1241,    931,    639,   1508,   3273,   3680,   5714,   5307,     7709,   1757,   1381,    682,    541,   1448,   2980,   3511,   4729,   4198,     1278,    195,    109,      0,     98,     60,    293,    169,    985,   1109,     -150,    126,  -1268,    -15,      0,    -70,    111,  -1353,   -261,   1203,  100.0,   18.9,   13.8,   10.4,    7.1,   16.8,   36.4,   40.9,   63.6,   59.1,  100.0,   22.8,   17.9,    8.8,    7.0,   18.8,   38.7,   45.5,   61.3,   54.5,  100.0,   15.3,    8.5,    0.0,    7.7,    4.7,   22.9,   13.2,   77.1,   86.8,     79,     38,     20,     18,      8,     12,     53,     48,     78,     36,     24,     11,      7,     11,     47,     45,     11,      5,      3,      0,      2,      1,      7,      4,     8.7,    14.9,    13.8,    20.1,     7.2,    12.0,    10.8,    15.9,     9.5,    17.3,    15.2,    23.4,     7.5,    14.0,    11.7,    18.8,    15.9,    13.2,    22.9,    13.2,    15.9,    13.2,    22.9,    13.2,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860415 ,1986-04-15,056641 ,CME ,00 ,056 ,     9137,   1577,   2509,    946,    639,   1578,   3162,   5033,   5975,   4104,     8385,   1577,   2619,    786,    576,   1578,   2939,   4983,   5446,   3402,      752,    160,     50,      0,     63,      0,    223,     50,    529,    702,     1992,    234,   1336,    254,    222,    347,    710,   1937,   1282,     55,  100.0,   17.3,   27.5,   10.4,    7.0,   17.3,   34.6,   55.1,   65.4,   44.9,  100.0,   18.8,   31.2,    9.4,    6.9,   18.8,   35.1,   59.4,   64.9,   40.6,  100.0,   21.3,    6.6,    0.0,    8.4,    0.0,   29.7,    6.6,   70.3,   93.4,     84,     26,     35,     15,      6,      9,     46,     56,     83,     26,     36,     11,      6,      9,     42,     55,      6,      4,      1,      0,      1,      0,      5,      1,     8.6,    17.7,    13.3,    26.7,     7.6,    17.7,    11.7,    24.9,     8.6,    19.3,    13.8,    29.1,     7.6,    19.3,    12.0,    27.2,    26.3,     6.6,    29.7,     6.6,    26.3,     6.6,    29.7,     6.6,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860331 ,1986-03-31,056641 ,CME ,00 ,056 ,     7145,   1343,   1173,    692,    417,   1231,   2452,   3096,   4693,   4049,     6597,   1368,   1193,    597,    417,   1231,   2382,   3021,   4215,   3576,      548,     70,     75,      0,      0,      0,     70,     75,    478,    473,      -33,     39,   -686,    218,   -149,    -37,    108,   -505,   -141,    472,  100.0,   18.8,   16.4,    9.7,    5.8,   17.2,   34.3,   43.3,   65.7,   56.7,  100.0,   20.7,   18.1,    9.0,    6.3,   18.7,   36.1,   45.8,   63.9,   54.2,  100.0,   12.8,   13.7,    0.0,    0.0,    0.0,   12.8,   13.7,   87.2,   86.3,     68,     27,     23,     12,      5,     10,     42,     41,     67,     28,     23,      9,      5,     10,     40,     39,      4,      2,      2,      0,      0,      0,      2,      2,     8.7,    15.4,    13.3,    22.2,     7.0,    14.1,    10.9,    18.5,     9.4,    16.6,    14.4,    24.1,     7.6,    15.2,    11.8,    20.0,    12.8,    13.7,    12.8,    13.7,    12.8,    13.7,    12.8,    13.7,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860314 ,1986-03-14,056641 ,CME ,00 ,056 ,     7178,   1304,   1859,    474,    566,   1268,   2344,   3601,   4834,   3577,     7001,   1304,   1859,    474,    566,   1268,   2344,   3601,   4657,   3400,      177,      0,      0,      0,      0,      0,      0,      0,    177,    177,     -648,    -79,     12,   -276,   -230,     -5,   -585,   -269,    -63,   -379,  100.0,   18.2,   25.9,    6.6,    7.9,   17.7,   32.7,   50.2,   67.3,   49.8,  100.0,   18.6,   26.6,    6.8,    8.1,   18.1,   33.5,   51.4,   66.5,   48.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     73,     29,     29,      6,      9,      9,     40,     42,     73,     29,     29,      6,      9,      9,     40,     42,      0,      0,      0,      0,      0,      0,      0,      0,     8.6,    15.9,    13.6,    24.6,     6.8,    15.5,    11.0,    23.1,     8.8,    16.3,    14.0,    25.2,     6.9,    15.9,    11.3,    23.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860228 ,1986-02-28,056641 ,CME ,00 ,056 ,     7826,   1383,   1847,    750,    796,   1273,   2929,   3870,   4897,   3956,     7735,   1383,   1847,    750,    796,   1273,   2929,   3870,   4806,   3865,       91,      0,      0,      0,      0,      0,      0,      0,     91,     91,     -162,    377,   -347,     43,    205,   -118,    625,   -422,   -787,    260,  100.0,   17.7,   23.6,    9.6,   10.2,   16.3,   37.4,   49.5,   62.6,   50.5,  100.0,   17.9,   23.9,    9.7,   10.3,   16.5,   37.9,   50.0,   62.1,   50.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     75,     27,     30,     10,     10,      8,     43,     45,     75,     27,     30,     10,     10,      8,     43,     45,      0,      0,      0,      0,      0,      0,      0,      0,     9.0,    16.2,    15.8,    25.8,     8.0,    14.5,    12.1,    21.8,     9.1,    16.4,    16.0,    26.1,     8.1,    14.7,    12.3,    22.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
"FROZEN PORK BELLIES - CHICAGO MERCANTILE EXCHANGE" ,860214 ,1986-02-14,056641 ,CME ,00 ,056 ,     7988,   1006,   2194,    707,    591,   1391,   2304,   4292,   5684,   3696,     7969,   1006,   2194,    707,    591,   1391,   2304,   4292,   5665,   3677,       19,      0,      0,      0,      0,      0,      0,      0,     19,     19,      167,   -424,    690,    274,   -641,   -203,   -791,    761,    958,   -594,  100.0,   12.6,   27.5,    8.9,    7.4,   17.4,   28.8,   53.7,   71.2,   46.3,  100.0,   12.6,   27.5,    8.9,    7.4,   17.5,   28.9,   53.9,   71.1,   46.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     69,     18,     36,     11,      8,      9,     35,     51,     69,     18,     36,     11,      8,      9,     35,     51,      0,      0,      0,      0,      0,      0,      0,      0,     9.4,    17.0,    14.7,    27.2,     6.6,    17.0,    10.7,    23.4,     9.4,    17.0,    14.8,    27.3,     6.7,    17.0,    10.7,    23.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 40,000 POUNDS)" ,"056641" ,"CME" ,"056"
