"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900731 ,1990-07-31,148776 ,NYFE ,01 ,148 ,     4839,    673,    961,     88,   2308,    766,   3069,   1815,   1770,   3024,     4789,    673,    961,     88,   2308,    766,   3069,   1815,   1720,   2974,       50,      0,      0,      0,      0,      0,      0,      0,     50,     50,       15,   -144,    143,    -28,    186,  -1009,     14,   -894,      1,    909,  100.0,   13.9,   19.9,    1.8,   47.7,   15.8,   63.4,   37.5,   36.6,   62.5,  100.0,   14.1,   20.1,    1.8,   48.2,   16.0,   64.1,   37.9,   35.9,   62.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     22,      6,      7,      1,      4,      5,     10,     13,     22,      6,      7,      1,      4,      5,     10,     13,      0,      0,      0,      0,      0,      0,      0,      0,    51.9,    21.2,    61.3,    30.8,    51.9,    21.2,    59.8,    30.8,    52.5,    21.5,    61.9,    31.2,    52.5,    21.5,    60.4,    31.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900713 ,1990-07-13,148776 ,NYFE ,01 ,148 ,     4824,    817,    818,    116,   2122,   1775,   3055,   2709,   1769,   2115,     4796,    817,    818,    116,   2122,   1775,   3055,   2709,   1741,   2087,       28,      0,      0,      0,      0,      0,      0,      0,     28,     28,      261,    174,    342,     44,    -60,   -255,    158,    131,    103,    130,  100.0,   16.9,   17.0,    2.4,   44.0,   36.8,   63.3,   56.2,   36.7,   43.8,  100.0,   17.0,   17.1,    2.4,   44.2,   37.0,   63.7,   56.5,   36.3,   43.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     22,      7,      4,      2,      3,      8,     10,     14,     22,      7,      4,      2,      3,      8,     10,     14,      0,      0,      0,      0,      0,      0,      0,      0,    52.2,    32.2,    61.0,    49.1,    52.2,    32.2,    59.5,    49.1,    52.5,    32.4,    61.4,    49.4,    52.5,    32.4,    59.9,    49.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900629 ,1990-06-29,148776 ,NYFE ,01 ,148 ,     4563,    643,    476,     72,   2182,   2030,   2897,   2578,   1666,   1985,     4535,    643,    476,     72,   2182,   2030,   2897,   2578,   1638,   1957,       28,      0,      0,      0,      0,      0,      0,      0,     28,     28,      136,   -323,  -1044,     -8,   -312,    278,   -643,   -774,    779,    910,  100.0,   14.1,   10.4,    1.6,   47.8,   44.5,   63.5,   56.5,   36.5,   43.5,  100.0,   14.2,   10.5,    1.6,   48.1,   44.8,   63.9,   56.8,   36.1,   43.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     21,      4,      5,      1,      4,      8,      8,     14,     21,      4,      5,      1,      4,      8,      8,     14,      0,      0,      0,      0,      0,      0,      0,      0,    54.7,    36.9,    63.5,    48.8,    54.7,    36.9,    61.9,    48.7,    55.1,    37.1,    63.9,    49.1,    55.1,    37.1,    62.3,    49.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900615 ,1990-06-15,148776 ,NYFE ,01 ,148 ,     4427,    966,   1520,     80,   2494,   1752,   3540,   3352,    887,   1075,     4398,    966,   1520,     80,   2494,   1752,   3540,   3352,    858,   1046,       29,      0,      0,      0,      0,      0,      0,      0,     29,     29,    -1167,    -91,   -310,    -43,    126,    409,     -8,     56,  -1159,  -1223,  100.0,   21.8,   34.3,    1.8,   56.3,   39.6,   80.0,   75.7,   20.0,   24.3,  100.0,   22.0,   34.6,    1.8,   56.7,   39.8,   80.5,   76.2,   19.5,   23.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     20,      7,      4,      1,      5,      6,     12,     11,     20,      7,      4,      1,      5,      6,     12,     11,      0,      0,      0,      0,      0,      0,      0,      0,    59.8,    58.7,    72.5,    71.2,    47.4,    51.8,    57.1,    58.3,    60.2,    59.1,    72.9,    71.6,    47.7,    52.1,    57.5,    58.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900531 ,1990-05-31,148776 ,NYFE ,01 ,148 ,     5594,   1057,   1830,    123,   2368,   1343,   3548,   3296,   2046,   2298,     5584,   1057,   1830,    123,   2368,   1343,   3548,   3296,   2036,   2288,       10,      0,      0,      0,      0,      0,      0,      0,     10,     10,      671,    141,    500,     13,    438,   -119,    592,    394,     79,    277,  100.0,   18.9,   32.7,    2.2,   42.3,   24.0,   63.4,   58.9,   36.6,   41.1,  100.0,   18.9,   32.8,    2.2,   42.4,   24.1,   63.5,   59.0,   36.5,   41.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     20,      8,      5,      2,      4,      4,     14,      9,     20,      8,      5,      2,      4,      4,     14,      9,      0,      0,      0,      0,      0,      0,      0,      0,    46.6,    50.2,    56.4,    57.7,    34.9,    41.0,    44.7,    45.0,    46.7,    50.3,    56.5,    57.8,    34.9,    41.1,    44.8,    45.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900515 ,1990-05-15,148776 ,NYFE ,01 ,148 ,     4923,    916,   1330,    110,   1930,   1462,   2956,   2902,   1967,   2021,     4919,    916,   1330,    110,   1930,   1462,   2956,   2902,   1963,   2017,        4,      0,      0,      0,      0,      0,      0,      0,      4,      4,     -295,   -542,    560,     46,   -309,     59,   -805,    665,    510,   -960,  100.0,   18.6,   27.0,    2.2,   39.2,   29.7,   60.0,   58.9,   40.0,   41.1,  100.0,   18.6,   27.0,    2.2,   39.2,   29.7,   60.1,   59.0,   39.9,   41.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     17,      6,      3,      2,      4,      5,     11,      9,     17,      6,      3,      2,      4,      5,     11,      9,      0,      0,      0,      0,      0,      0,      0,      0,    45.1,    48.5,    56.1,    57.9,    34.0,    38.7,    43.2,    43.4,    45.1,    48.6,    56.2,    58.0,    34.0,    38.7,    43.3,    43.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900430 ,1990-04-30,148776 ,NYFE ,01 ,148 ,     5218,   1458,    770,     64,   2239,   1403,   3761,   2237,   1457,   2981,     5216,   1458,    770,     64,   2239,   1403,   3761,   2237,   1455,   2979,        2,      0,      0,      0,      0,      0,      0,      0,      2,      2,      542,    714,   -832,     64,     87,    222,    865,   -546,   -323,   1088,  100.0,   27.9,   14.8,    1.2,   42.9,   26.9,   72.1,   42.9,   27.9,   57.1,  100.0,   28.0,   14.8,    1.2,   42.9,   26.9,   72.1,   42.9,   27.9,   57.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     23,      3,      9,      1,      6,      7,     10,     16,     23,      3,      9,      1,      6,      7,     10,     16,      0,      0,      0,      0,      0,      0,      0,      0,    44.3,    25.0,    69.7,    33.5,    38.9,    15.2,    55.9,    22.2,    44.3,    25.0,    69.7,    33.5,    39.0,    15.2,    55.9,    22.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900412 ,1990-04-12,148776 ,NYFE ,01 ,148 ,     4676,    744,   1602,      0,   2152,   1181,   2896,   2783,   1780,   1893,     4674,    744,   1602,      0,   2152,   1181,   2896,   2783,   1778,   1891,        2,      0,      0,      0,      0,      0,      0,      0,      2,      2,      -76,    -72,   1106,    -70,   -400,   -472,   -542,    564,    466,   -640,  100.0,   15.9,   34.3,    0.0,   46.0,   25.3,   61.9,   59.5,   38.1,   40.5,  100.0,   15.9,   34.3,    0.0,   46.0,   25.3,   62.0,   59.5,   38.0,   40.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     20,      4,      6,      0,      6,      5,     10,     11,     20,      4,      6,      0,      6,      5,     10,     11,      0,      0,      0,      0,      0,      0,      0,      0,    44.6,    49.1,    59.4,    56.0,    34.4,    37.1,    45.7,    43.3,    44.6,    49.1,    59.4,    56.0,    34.4,    37.2,    45.7,    43.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900330 ,1990-03-30,148776 ,NYFE ,01 ,148 ,     4752,    816,    496,     70,   2552,   1653,   3438,   2219,   1314,   2533,     4751,    816,    496,     70,   2552,   1653,   3438,   2219,   1313,   2532,        1,      0,      0,      0,      0,      0,      0,      0,      1,      1,    -1704,   -502,   -359,    -19,     35,   -555,   -486,   -933,  -1218,   -771,  100.0,   17.2,   10.4,    1.5,   53.7,   34.8,   72.3,   46.7,   27.7,   53.3,  100.0,   17.2,   10.4,    1.5,   53.7,   34.8,   72.4,   46.7,   27.6,   53.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     16,      2,      4,      1,      6,      6,      9,     10,     16,      2,      4,      1,      6,      6,      9,     10,      0,      0,      0,      0,      0,      0,      0,      0,    44.4,    35.4,    70.9,    44.1,    41.1,    18.9,    53.0,    26.2,    44.5,    35.4,    70.9,    44.2,    41.1,    18.9,    53.0,    26.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900315 ,1990-03-15,148776 ,NYFE ,01 ,148 ,     6456,   1318,    855,     89,   2517,   2208,   3924,   3152,   2532,   3304,     6456,   1318,    855,     89,   2517,   2208,   3924,   3152,   2532,   3304,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      108,    -24,     72,     29,     82,     10,     87,    111,     21,     -3,  100.0,   20.4,   13.2,    1.4,   39.0,   34.2,   60.8,   48.8,   39.2,   51.2,  100.0,   20.4,   13.2,    1.4,   39.0,   34.2,   60.8,   48.8,   39.2,   51.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      7,      6,      1,      5,      5,     13,     11,     22,      7,      6,      1,      5,      5,     13,     11,      0,      0,      0,      0,      0,      0,      0,      0,    38.2,    34.2,    54.8,    44.9,    34.7,    34.2,    51.4,    42.3,    38.2,    34.2,    54.8,    44.9,    34.7,    34.2,    51.4,    42.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900228 ,1990-02-28,148776 ,NYFE ,01 ,148 ,     6348,   1342,    783,     60,   2435,   2198,   3837,   3041,   2511,   3307,     6348,   1342,    783,     60,   2435,   2198,   3837,   3041,   2511,   3307,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      524,    653,   -586,     60,   -730,    335,    -17,   -191,    541,    715,  100.0,   21.1,   12.3,    0.9,   38.4,   34.6,   60.4,   47.9,   39.6,   52.1,  100.0,   21.1,   12.3,    0.9,   38.4,   34.6,   60.4,   47.9,   39.6,   52.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      7,      6,      1,      5,      5,     12,     12,     23,      7,      6,      1,      5,      5,     12,     12,      0,      0,      0,      0,      0,      0,      0,      0,    37.2,    33.6,    55.8,    44.2,    36.4,    33.6,    54.9,    44.2,    37.2,    33.6,    55.8,    44.2,    36.4,    33.6,    54.9,    44.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900215 ,1990-02-15,148776 ,NYFE ,01 ,148 ,     5824,    689,   1369,      0,   3165,   1863,   3854,   3232,   1970,   2592,     5824,    689,   1369,      0,   3165,   1863,   3854,   3232,   1970,   2592,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -104,    181,     35,      0,   -381,     11,   -200,     46,     96,   -150,  100.0,   11.8,   23.5,    0.0,   54.3,   32.0,   66.2,   55.5,   33.8,   44.5,  100.0,   11.8,   23.5,    0.0,   54.3,   32.0,   66.2,   55.5,   33.8,   44.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      4,      8,      0,      7,      6,     11,     14,     24,      4,      8,      0,      7,      6,     11,     14,      0,      0,      0,      0,      0,      0,      0,      0,    46.6,    36.3,    63.4,    49.2,    46.6,    36.3,    63.4,    49.2,    46.6,    36.3,    63.4,    49.2,    46.6,    36.3,    63.4,    49.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900131 ,1990-01-31,148776 ,NYFE ,01 ,148 ,     5928,    508,   1334,      0,   3546,   1852,   4054,   3186,   1874,   2742,     5928,    508,   1334,      0,   3546,   1852,   4054,   3186,   1874,   2742,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -408,   -493,   -148,      0,   -463,   -127,   -956,   -275,    548,   -133,  100.0,    8.6,   22.5,    0.0,   59.8,   31.2,   68.4,   53.7,   31.6,   46.3,  100.0,    8.6,   22.5,    0.0,   59.8,   31.2,   68.4,   53.7,   31.6,   46.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      2,      8,      0,      8,      5,     10,     13,     22,      2,      8,      0,      8,      5,     10,     13,      0,      0,      0,      0,      0,      0,      0,      0,    54.9,    38.6,    66.7,    48.7,    54.9,    37.7,    66.7,    47.9,    54.9,    38.6,    66.7,    48.7,    54.9,    37.7,    66.7,    47.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"STOCK INDEX, NYSE CMP NEW - NEW YORK FUTURES EXCHANGE" ,900115 ,1990-01-15,148776 ,NYFE ,01 ,148 ,     6336,   1001,   1482,      0,   4009,   1979,   5010,   3461,   1326,   2875,     6336,   1001,   1482,      0,   4009,   1979,   5010,   3461,   1326,   2875,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      719,    -81,   -649,    -94,   1617,    220,   1442,   -523,   -723,   1242,  100.0,   15.8,   23.4,    0.0,   63.3,   31.2,   79.1,   54.6,   20.9,   45.4,  100.0,   15.8,   23.4,    0.0,   63.3,   31.2,   79.1,   54.6,   20.9,   45.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      6,      7,      0,      8,      6,     14,     13,     26,      6,      7,      0,      8,      6,     14,     13,      0,      0,      0,      0,      0,      0,      0,      0,    61.4,    40.6,    73.3,    49.3,    61.4,    40.6,    73.3,    49.3,    61.4,    40.6,    73.3,    49.3,    61.4,    40.6,    73.3,    49.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NYSE COMPOSITE INDEX X $500.00)" ,"148776" ,"NYFE" ,"148"
"EURO-MARK RATE DIFFERENTIAL - INTERNATIONAL MONETARY MARKET" ,900115 ,1990-01-15,194741 ,CME ,00 ,194 ,      157,      0,     25,      0,    107,     80,    107,    105,     50,     52,      157,      0,     25,      0,    107,     80,    107,    105,     50,     52,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -315,      0,     25,      0,   -315,   -355,   -315,   -330,      0,     15,  100.0,    0.0,   15.9,    0.0,   68.2,   51.0,   68.2,   66.9,   31.8,   33.1,  100.0,    0.0,   15.9,    0.0,   68.2,   51.0,   68.2,   66.9,   31.8,   33.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      5,      0,      1,      0,      2,      2,      2,      3,      5,      0,      1,      0,      2,      2,      2,      3,      0,      0,      0,      0,      0,      0,      0,      0,    68.2,    66.9,    68.2,    66.9,    68.2,    66.9,    68.2,    66.9,    68.2,    66.9,    68.2,    66.9,    68.2,    66.9,    68.2,    66.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"194741" ,"CME" ,"194"
"EURO-YEN RATE DIFFERENTIAL - INTERNATIONAL MONETARY MARKET" ,900615 ,1990-06-15,197741 ,CME ,00 ,197 ,      543,    182,    354,      0,    326,    178,    508,    532,     35,     11,      543,    182,    354,      0,    326,    178,    508,    532,     35,     11,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -135,   -135,    -24,      0,      0,    -75,   -135,    -99,      0,    -36,  100.0,   33.5,   65.2,    0.0,   60.0,   32.8,   93.6,   98.0,    6.4,    2.0,  100.0,   33.5,   65.2,    0.0,   60.0,   32.8,   93.6,   98.0,    6.4,    2.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      8,      1,      3,      0,      2,      3,      3,      6,      8,      1,      3,      0,      2,      3,      3,      6,      0,      0,      0,      0,      0,      0,      0,      0,    93.6,    83.4,    93.6,    98.0,    83.8,    81.4,    83.8,    88.2,    93.6,    83.4,    93.6,    98.0,    83.8,    81.4,    83.8,    88.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"197741" ,"CME" ,"197"
"EURO-YEN RATE DIFFERENTIAL - INTERNATIONAL MONETARY MARKET" ,900531 ,1990-05-31,197741 ,CME ,00 ,197 ,      678,    317,    378,      0,    326,    253,    643,    631,     35,     47,      678,    317,    378,      0,    326,    253,    643,    631,     35,     47,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      -30,     73,    101,      0,      0,    -40,     73,     61,   -103,    -91,  100.0,   46.8,   55.8,    0.0,   48.1,   37.3,   94.8,   93.1,    5.2,    6.9,  100.0,   46.8,   55.8,    0.0,   48.1,   37.3,   94.8,   93.1,    5.2,    6.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      8,      1,      3,      0,      2,      3,      3,      6,      8,      1,      3,      0,      2,      3,      3,      6,      0,      0,      0,      0,      0,      0,      0,      0,    94.8,    80.2,    94.8,    93.1,    87.0,    80.2,    87.0,    85.3,    94.8,    80.2,    94.8,    93.1,    87.0,    80.2,    87.0,    85.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"197741" ,"CME" ,"197"
"EURO-YEN RATE DIFFERENTIAL - INTERNATIONAL MONETARY MARKET" ,900515 ,1990-05-15,197741 ,CME ,00 ,197 ,      708,    244,    277,      0,    326,    293,    570,    570,    138,    138,      708,    244,    277,      0,    326,    293,    570,    570,    138,    138,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,       84,     51,    -25,      0,      0,     53,     51,     28,     33,     56,  100.0,   34.5,   39.1,    0.0,   46.0,   41.4,   80.5,   80.5,   19.5,   19.5,  100.0,   34.5,   39.1,    0.0,   46.0,   41.4,   80.5,   80.5,   19.5,   19.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      8,      1,      3,      0,      2,      3,      3,      6,      8,      1,      3,      0,      2,      3,      3,      6,      0,      0,      0,      0,      0,      0,      0,      0,    80.5,    69.2,    80.5,    80.5,    73.0,    69.2,    73.0,    73.0,    80.5,    69.2,    80.5,    80.5,    73.0,    69.2,    73.0,    73.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"197741" ,"CME" ,"197"
"EURO-YEN RATE DIFFERENTIAL - INTERNATIONAL MONETARY MARKET" ,900430 ,1990-04-30,197741 ,CME ,00 ,197 ,      624,    193,    302,      0,    326,    240,    519,    542,    105,     82,      624,    193,    302,      0,    326,    240,    519,    542,    105,     82,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      211,    -27,    107,      0,    188,     40,    161,    147,     50,     64,  100.0,   30.9,   48.4,    0.0,   52.2,   38.5,   83.2,   86.9,   16.8,   13.1,  100.0,   30.9,   48.4,    0.0,   52.2,   38.5,   83.2,   86.9,   16.8,   13.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      8,      1,      3,      0,      2,      2,      3,      5,      8,      1,      3,      0,      2,      2,      3,      5,      0,      0,      0,      0,      0,      0,      0,      0,    83.2,    81.6,    83.2,    86.9,    83.2,    81.6,    83.2,    86.9,    83.2,    81.6,    83.2,    86.9,    83.2,    81.6,    83.2,    86.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"197741" ,"CME" ,"197"
