"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"COFFEE C - COFFEE, SUGAR & COCOA EXCHANGE" ,880129 ,1988-01-29,083731 ,CSCE ,01 ,083 ,    22724,   4213,    599,    816,   9870,  16961,  14899,  18376,   7825,   4348,    21896,   4213,    935,    480,   9559,  16518,  14252,  17933,   7644,   3963,      828,    336,      0,      0,    311,    443,    647,    443,    181,    385,      129,   1103,   -835,   -229,  -2500,   1052,  -1626,    -12,   1755,    141,  100.0,   18.5,    2.6,    3.6,   43.4,   74.6,   65.6,   80.9,   34.4,   19.1,  100.0,   19.2,    4.3,    2.2,   43.7,   75.4,   65.1,   81.9,   34.9,   18.1,  100.0,   40.6,    0.0,    0.0,   37.6,   53.5,   78.1,   53.5,   21.9,   46.5,    147,     54,      9,      6,     61,     60,    118,     72,    147,     54,      9,      6,     60,     59,    117,     71,     11,      1,      0,      0,      4,      6,      5,      6,    12.2,    38.9,    20.0,    50.2,     7.6,    32.8,    13.0,    40.2,    10.8,    39.7,    18.0,    51.4,     8.2,    34.6,    13.8,    42.5,    75.1,    45.5,    78.1,    53.5,    75.1,    45.5,    78.1,    53.5,"(CONTRACTS OF 37,500 POUNDS)" ,"083731" ,"CSCE" ,"083"
"COFFEE C - COFFEE, SUGAR & COCOA EXCHANGE" ,880115 ,1988-01-15,083731 ,CSCE ,01 ,083 ,    22595,   3110,   1434,   1045,  12370,  15909,  16525,  18388,   6070,   4207,    21985,   3096,   1630,    849,  12128,  15621,  16073,  18100,   5912,   3885,      610,    210,      0,      0,    242,    288,    452,    288,    158,    322,      674,   -505,    271,    -30,    939,   -131,    404,    110,    270,    564,  100.0,   13.8,    6.3,    4.6,   54.7,   70.4,   73.1,   81.4,   26.9,   18.6,  100.0,   14.1,    7.4,    3.9,   55.2,   71.1,   73.1,   82.3,   26.9,   17.7,  100.0,   34.4,    0.0,    0.0,   39.7,   47.2,   74.1,   47.2,   25.9,   52.8,    155,     42,     18,     12,     80,     53,    126,     79,    155,     41,     19,     12,     80,     53,    126,     79,      7,      1,      0,      0,      2,      4,      3,      4,    15.8,    37.8,    23.8,    47.1,    10.7,    29.6,    15.1,    34.7,    15.4,    38.8,    23.5,    47.7,    11.0,    30.9,    15.5,    36.0,    74.1,    47.2,    74.1,    47.2,    74.1,    47.2,    74.1,    47.2,"(CONTRACTS OF 37,500 POUNDS)" ,"083731" ,"CSCE" ,"083"
"SILVER - CHICAGO BOARD OF TRADE" ,881230 ,1988-12-30,084602 ,CBT ,00 ,084 ,    11787,   3047,   3135,    330,    665,   6042,   4042,   9507,   7745,   2280,    11783,   3047,   3135,    330,    665,   6042,   4042,   9507,   7741,   2276,        4,      0,      0,      0,      0,      0,      0,      0,      4,      4,     2087,   2005,    671,    -68,    -21,   1320,   1916,   1923,    171,    164,  100.0,   25.9,   26.6,    2.8,    5.6,   51.3,   34.3,   80.7,   65.7,   19.3,  100.0,   25.9,   26.6,    2.8,    5.6,   51.3,   34.3,   80.7,   65.7,   19.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     11,      3,      4,      2,      1,      4,      5,      9,     11,      3,      4,      2,      1,      4,      5,      9,      0,      0,      0,      0,      0,      0,      0,      0,    33.0,    52.6,    34.3,    79.2,    25.9,    50.8,    25.9,    72.2,    33.0,    52.6,    34.3,    79.2,    25.9,    50.9,    25.9,    72.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,881215 ,1988-12-15,084602 ,CBT ,00 ,084 ,     9700,   1042,   2464,    398,    686,   4722,   2126,   7584,   7574,   2116,     9697,   1042,   2464,    398,    686,   4722,   2126,   7584,   7571,   2113,        3,      0,      0,      0,      0,      0,      0,      0,      3,      3,    -3193,   -427,   -423,   -591,  -1060,  -1384,  -2078,  -2398,  -1115,   -795,  100.0,   10.7,   25.4,    4.1,    7.1,   48.7,   21.9,   78.2,   78.1,   21.8,  100.0,   10.7,   25.4,    4.1,    7.1,   48.7,   21.9,   78.2,   78.1,   21.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     10,      2,      4,      2,      1,      4,      4,      9,     10,      2,      4,      2,      1,      4,      4,      9,      0,      0,      0,      0,      0,      0,      0,      0,    21.9,    55.4,    21.9,    76.4,    15.6,    55.4,    15.6,    71.9,    21.9,    55.4,    21.9,    76.4,    15.6,    55.4,    15.6,    71.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,881130 ,1988-11-30,084602 ,CBT ,00 ,084 ,    12893,   1469,   2887,    989,   1746,   6106,   4204,   9982,   8689,   2911,     2556,      0,    237,    300,   1137,    960,   1437,   1497,   1119,   1059,    10337,   1478,   2659,    680,    609,   5146,   2767,   8485,   7570,   1852,     1374,    203,  -1433,    784,   1746,    647,   2733,     -2,  -1359,   1376,  100.0,   11.4,   22.4,    7.7,   13.5,   47.4,   32.6,   77.4,   67.4,   22.6,  100.0,    0.0,    9.3,   11.7,   44.5,   37.6,   56.2,   58.6,   43.8,   41.4,  100.0,   14.3,   25.7,    6.6,    5.9,   49.8,   26.8,   82.1,   73.2,   17.9,     11,      3,      4,      2,      3,      4,      7,      9,      5,      0,      2,      1,      3,      1,      4,      3,     11,      3,      4,      2,      1,      4,      5,      9,    28.2,    51.8,    32.6,    73.7,    11.4,    38.3,    11.4,    56.2,    56.2,    58.6,    56.2,    58.6,    44.3,    46.7,    44.3,    46.7,    25.3,    55.4,    26.8,    77.7,    14.3,    53.3,    14.3,    69.6,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,881115 ,1988-11-15,084602 ,CBT ,00 ,084 ,    11519,   1266,   4320,    205,      0,   5459,   1471,   9984,  10048,   1535,     8299,   1297,   3940,      0,      0,   3607,   1297,   7547,   7002,    752,     3220,    150,    561,     24,      0,   1852,    174,   2437,   3046,    783,     1667,   1116,   2237,    181,      0,      9,   1297,   2427,    370,   -760,  100.0,   11.0,   37.5,    1.8,    0.0,   47.4,   12.8,   86.7,   87.2,   13.3,  100.0,   15.6,   47.5,    0.0,    0.0,   43.5,   15.6,   90.9,   84.4,    9.1,  100.0,    4.7,   17.4,    0.7,    0.0,   57.5,    5.4,   75.7,   94.6,   24.3,     11,      4,      3,      2,      0,      4,      5,      8,      9,      3,      3,      0,      0,      3,      3,      6,      6,      1,      2,      1,      0,      3,      2,      5,    12.6,    69.8,    12.8,    86.7,    11.0,    69.8,    11.0,    84.9,    15.6,    82.7,    15.6,    90.9,    15.6,    82.7,    15.6,    90.9,     5.4,    70.1,     5.4,    75.7,     4.7,    69.3,     4.7,    74.9,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,881031 ,1988-10-31,084602 ,CBT ,00 ,084 ,     9852,    150,   2083,     24,      0,   5450,    174,   7557,   9678,   2295,     8132,    150,   1661,     24,      0,   5277,    174,   6962,   7958,   1170,     1720,      0,    422,      0,      0,    173,      0,    595,   1720,   1125,    -3131,  -2686,  -1840,      7,      0,  -1154,  -2679,  -2987,   -452,   -144,  100.0,    1.5,   21.1,    0.2,    0.0,   55.3,    1.8,   76.7,   98.2,   23.3,  100.0,    1.8,   20.4,    0.3,    0.0,   64.9,    2.1,   85.6,   97.9,   14.4,  100.0,    0.0,   24.5,    0.0,    0.0,   10.1,    0.0,   34.6,  100.0,   65.4,      9,      1,      4,      1,      0,      4,      2,      8,      9,      1,      4,      1,      0,      4,      2,      8,      3,      0,      2,      0,      0,      1,      0,      3,     1.8,    60.8,     1.8,    76.7,     1.5,    60.8,     1.5,    76.5,     2.1,    69.4,     2.1,    85.6,     1.8,    69.4,     1.8,    85.3,     0.0,    34.6,     0.0,    34.6,     0.0,    34.6,     0.0,    34.6,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,881014 ,1988-10-14,084602 ,CBT ,00 ,084 ,    12983,   2836,   3923,     17,      0,   6604,   2853,  10544,  10130,   2439,    11516,   2836,   3547,     17,      0,   6438,   2853,  10002,   8663,   1514,     1467,      0,    376,      0,      0,    166,      0,    542,   1467,    925,     1182,    927,    982,      0,      0,    -83,    927,    899,    255,    283,  100.0,   21.8,   30.2,    0.1,    0.0,   50.9,   22.0,   81.2,   78.0,   18.8,  100.0,   24.6,   30.8,    0.1,    0.0,   55.9,   24.8,   86.9,   75.2,   13.1,  100.0,    0.0,   25.6,    0.0,    0.0,   11.3,    0.0,   36.9,  100.0,   63.1,     12,      3,      5,      1,      0,      4,      4,      9,     12,      3,      5,      1,      0,      4,      4,      9,      3,      0,      2,      0,      0,      1,      0,      3,    22.0,    61.2,    22.0,    77.8,    21.8,    61.2,    21.8,    77.7,    24.8,    66.1,    24.8,    83.0,    24.6,    66.1,    24.6,    83.0,     0.0,    36.9,     0.0,    36.9,     0.0,    36.9,     0.0,    36.9,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880930 ,1988-09-30,084602 ,CBT ,00 ,084 ,    11801,   1909,   2941,     17,      0,   6687,   1926,   9645,   9875,   2156,    10493,   1909,   2602,      0,      0,   6687,   1909,   9289,   8584,   1204,     1308,      0,    339,     17,      0,      0,     17,    356,   1291,    952,     -673,    225,    383,      0,      0,   -584,    225,   -201,   -898,   -472,  100.0,   16.2,   24.9,    0.1,    0.0,   56.7,   16.3,   81.7,   83.7,   18.3,  100.0,   18.2,   24.8,    0.0,    0.0,   63.7,   18.2,   88.5,   81.8,   11.5,  100.0,    0.0,   25.9,    1.3,    0.0,    0.0,    1.3,   27.2,   98.7,   72.8,     12,      3,      5,      1,      0,      4,      4,      9,     12,      3,      5,      0,      0,      4,      3,      9,      2,      0,      2,      1,      0,      0,      1,      2,    16.3,    57.4,    16.3,    79.2,    16.2,    57.4,    16.2,    79.0,    18.2,    63.7,    18.2,    85.6,    18.2,    63.7,    18.2,    85.6,     1.3,    27.2,     1.3,    27.2,     0.0,    25.9,     0.0,    25.9,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880915 ,1988-09-15,084602 ,CBT ,00 ,084 ,    12474,   1684,   2558,     17,      0,   7271,   1701,   9846,  10773,   2628,    11429,   1684,   2377,     17,      0,   7271,   1701,   9665,   9728,   1764,     1045,      0,    181,      0,      0,      0,      0,    181,   1045,    864,     -459,   -547,   -320,      0,      0,   2461,   -547,   2141,     88,  -2600,  100.0,   13.5,   20.5,    0.1,    0.0,   58.3,   13.6,   78.9,   86.4,   21.1,  100.0,   14.7,   20.8,    0.1,    0.0,   63.6,   14.9,   84.6,   85.1,   15.4,  100.0,    0.0,   17.3,    0.0,    0.0,    0.0,    0.0,   17.3,  100.0,   82.7,     10,      2,      4,      1,      0,      4,      3,      8,     10,      2,      4,      1,      0,      4,      3,      8,      1,      0,      1,      0,      0,      0,      0,      1,    13.6,    66.2,    13.6,    78.9,    13.5,    66.2,    13.5,    78.8,    14.9,    72.2,    14.9,    84.6,    14.7,    72.2,    14.7,    84.4,     0.0,    17.3,     0.0,    17.3,     0.0,    17.3,     0.0,    17.3,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880831 ,1988-08-31,084602 ,CBT ,00 ,084 ,    12933,   2231,   2878,     17,      0,   4810,   2248,   7705,  10685,   5228,    12012,   2231,   2723,     17,      0,   4810,   2248,   7550,   9764,   4462,      921,      0,    155,      0,      0,      0,      0,    155,    921,    766,       77,   -377,    493,     17,      0,      6,   -360,    516,    437,   -439,  100.0,   17.3,   22.3,    0.1,    0.0,   37.2,   17.4,   59.6,   82.6,   40.4,  100.0,   18.6,   22.7,    0.1,    0.0,   40.0,   18.7,   62.9,   81.3,   37.1,  100.0,    0.0,   16.8,    0.0,    0.0,    0.0,    0.0,   16.8,  100.0,   83.2,      8,      1,      4,      1,      0,      3,      2,      7,      8,      1,      4,      1,      0,      3,      2,      7,      1,      0,      1,      0,      0,      0,      0,      1,    17.4,    50.6,    17.4,    59.6,    17.3,    50.5,    17.3,    59.4,    18.7,    54.1,    18.7,    62.9,    18.6,    54.1,    18.6,    62.7,     0.0,    16.8,     0.0,    16.8,     0.0,    16.8,     0.0,    16.8,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880815 ,1988-08-15,084602 ,CBT ,00 ,084 ,    12856,   2608,   2385,      0,      0,   4804,   2608,   7189,  10248,   5667,    12042,   2608,   2385,      0,      0,   4804,   2608,   7189,   9434,   4853,      814,      0,      0,      0,      0,      0,      0,      0,    814,    814,      146,   -108,    623,      0,      0,    342,   -108,    965,    254,   -819,  100.0,   20.3,   18.6,    0.0,    0.0,   37.4,   20.3,   55.9,   79.7,   44.1,  100.0,   21.7,   19.8,    0.0,    0.0,   39.9,   21.7,   59.7,   78.3,   40.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      7,      1,      3,      0,      0,      3,      1,      6,      7,      1,      3,      0,      0,      3,      1,      6,      0,      0,      0,      0,      0,      0,      0,      0,    20.3,    52.9,    20.3,    55.9,    20.3,    52.9,    20.3,    55.9,    21.7,    56.4,    21.7,    59.7,    21.7,    56.4,    21.7,    59.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880729 ,1988-07-29,084602 ,CBT ,00 ,084 ,    12710,   2716,   1762,      0,      0,   4462,   2716,   6224,   9994,   6486,    11991,   2716,   1762,      0,      0,   4462,   2716,   6224,   9275,   5767,      719,      0,      0,      0,      0,      0,      0,      0,    719,    719,    -1461,     66,  -2289,      0,      0,   -101,     66,  -2390,  -1527,    929,  100.0,   21.4,   13.9,    0.0,    0.0,   35.1,   21.4,   49.0,   78.6,   51.0,  100.0,   22.7,   14.7,    0.0,    0.0,   37.2,   22.7,   51.9,   77.3,   48.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      7,      2,      3,      0,      0,      2,      2,      5,      7,      2,      3,      0,      0,      2,      2,      5,      0,      0,      0,      0,      0,      0,      0,      0,    21.4,    47.6,    21.4,    49.0,    21.4,    47.6,    21.4,    49.0,    22.7,    50.5,    22.7,    51.9,    22.7,    50.5,    22.7,    51.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880715 ,1988-07-15,084602 ,CBT ,00 ,084 ,    14171,   2650,   4051,      0,      0,   4563,   2650,   8614,  11521,   5557,    13595,   2650,   4051,      0,      0,   4563,   2650,   8614,  10945,   4981,      576,      0,      0,      0,      0,      0,      0,      0,    576,    576,     3197,   1832,   1936,   -711,      0,     11,   1121,   1236,   2076,   1961,  100.0,   18.7,   28.6,    0.0,    0.0,   32.2,   18.7,   60.8,   81.3,   39.2,  100.0,   19.5,   29.8,    0.0,    0.0,   33.6,   19.5,   63.4,   80.5,   36.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     12,      2,      7,      0,      0,      3,      2,     10,     12,      2,      7,      0,      0,      3,      2,     10,      0,      0,      0,      0,      0,      0,      0,      0,    18.7,    49.6,    18.7,    58.2,    18.7,    49.6,    18.7,    58.2,    19.5,    51.7,    19.5,    60.7,    19.5,    51.7,    19.5,    60.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880630 ,1988-06-30,084602 ,CBT ,00 ,084 ,    10974,    818,   2115,    711,      0,   4552,   1529,   7378,   9445,   3596,    10424,    818,   2115,    711,      0,   4552,   1529,   7378,   8895,   3046,      550,      0,      0,      0,      0,      0,      0,      0,    550,    550,    -2078,  -1762,  -2179,    400,      0,    191,  -1362,  -1588,   -716,   -490,  100.0,    7.5,   19.3,    6.5,    0.0,   41.5,   13.9,   67.2,   86.1,   32.8,  100.0,    7.8,   20.3,    6.8,    0.0,   43.7,   14.7,   70.8,   85.3,   29.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     12,      3,      5,      2,      0,      4,      4,     10,     12,      3,      5,      2,      0,      4,      4,     10,      0,      0,      0,      0,      0,      0,      0,      0,    13.9,    54.1,    13.9,    64.1,     7.5,    51.1,     7.5,    59.2,    14.7,    57.0,    14.7,    67.5,     7.8,    53.8,     7.8,    62.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880615 ,1988-06-15,084602 ,CBT ,00 ,084 ,    13052,   2580,   4294,    311,      0,   4361,   2891,   8966,  10161,   4086,    12550,   2580,   4294,    311,      0,   4361,   2891,   8966,   9659,   3584,      502,      0,      0,      0,      0,      0,      0,      0,    502,    502,     1029,   1354,   1621,    -61,   -674,    604,    619,   2164,    410,  -1135,  100.0,   19.8,   32.9,    2.4,    0.0,   33.4,   22.1,   68.7,   77.9,   31.3,  100.0,   20.6,   34.2,    2.5,    0.0,   34.7,   23.0,   71.4,   77.0,   28.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      9,      2,      4,      1,      0,      3,      3,      7,      9,      2,      4,      1,      0,      3,      3,      7,      0,      0,      0,      0,      0,      0,      0,      0,    22.1,    58.3,    22.1,    68.7,    19.8,    58.3,    19.8,    66.3,    23.0,    60.6,    23.0,    71.4,    20.6,    60.6,    20.6,    69.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880531 ,1988-05-31,084602 ,CBT ,00 ,084 ,    12023,   1226,   2673,    372,    674,   3757,   2272,   6802,   9751,   5221,    11537,   1226,   2673,    372,    674,   3757,   2272,   6802,   9265,   4735,      486,      0,      0,      0,      0,      0,      0,      0,    486,    486,     -124,   -474,  -1364,    355,    674,  -1063,    555,  -2072,   -679,   1948,  100.0,   10.2,   22.2,    3.1,    5.6,   31.2,   18.9,   56.6,   81.1,   43.4,  100.0,   10.6,   23.2,    3.2,    5.8,   32.6,   19.7,   59.0,   80.3,   41.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      9,      2,      4,      1,      2,      3,      5,      7,      9,      2,      4,      1,      2,      3,      5,      7,      0,      0,      0,      0,      0,      0,      0,      0,    17.2,    47.9,    18.9,    56.6,    10.2,    42.1,    10.2,    47.9,    18.0,    49.9,    19.7,    59.0,    10.6,    43.9,    10.6,    49.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880513 ,1988-05-13,084602 ,CBT ,00 ,084 ,    12147,   1700,   4037,     17,      0,   4820,   1717,   8874,  10430,   3273,    11920,   1700,   4037,     17,      0,   4820,   1717,   8874,  10203,   3046,      227,      0,      0,      0,      0,      0,      0,      0,    227,    227,     1566,   1245,   2230,   -392,      0,   -542,    853,   1296,    713,    270,  100.0,   14.0,   33.2,    0.1,    0.0,   39.7,   14.1,   73.1,   85.9,   26.9,  100.0,   14.3,   33.9,    0.1,    0.0,   40.4,   14.4,   74.4,   85.6,   25.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     13,      3,      6,      1,      0,      4,      4,     10,     13,      3,      6,      1,      0,      4,      4,     10,      0,      0,      0,      0,      0,      0,      0,      0,    14.1,    50.3,    14.1,    68.3,    14.0,    50.3,    14.0,    68.2,    14.4,    51.3,    14.4,    69.6,    14.3,    51.3,    14.3,    69.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
"SILVER - CHICAGO BOARD OF TRADE" ,880429 ,1988-04-29,084602 ,CBT ,00 ,084 ,    10581,    455,   1807,    409,      0,   5362,    864,   7578,   9717,   3003,    10383,    455,   1807,    409,      0,   5362,    864,   7578,   9519,   2805,      198,      0,      0,      0,      0,      0,      0,      0,    198,    198,      216,   -167,    281,     17,      0,    611,   -150,    909,    366,   -693,  100.0,    4.3,   17.1,    3.9,    0.0,   50.7,    8.2,   71.6,   91.8,   28.4,  100.0,    4.4,   17.4,    3.9,    0.0,   51.6,    8.3,   73.0,   91.7,   27.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     11,      2,      5,      1,      0,      4,      3,      9,     11,      2,      5,      1,      0,      4,      3,      9,      0,      0,      0,      0,      0,      0,      0,      0,     8.2,    51.5,     8.2,    70.2,     4.3,    51.5,     4.3,    67.7,     8.3,    52.5,     8.3,    71.5,     4.4,    52.5,     4.4,    69.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 TROY OUNCES)" ,"084602" ,"CBT" ,"084"
