"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,871015 ,1987-10-15,080732 ,CSCE ,01 ,080 ,   104299,  21196,   1211,   3449,  31000,  84789,  55645,  89449,  48654,  14850,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,   104299,  21196,   1211,   3449,  31000,  84789,  55645,  89449,  48654,  14850,     8266,   7370,   -295,    509,  -4847,   5725,   3032,   5939,   5234,   2327,  100.0,   20.3,    1.2,    3.3,   29.7,   81.3,   53.4,   85.8,   46.6,   14.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,   20.3,    1.2,    3.3,   29.7,   81.3,   53.4,   85.8,   46.6,   14.2,     93,     36,      4,      3,     26,     40,     65,     45,      0,      0,      0,      0,      0,      0,      0,      0,     93,     36,      4,      3,     26,     40,     65,     45,    16.7,    32.5,    25.5,    48.9,    14.3,    30.7,    21.4,    45.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    16.7,    32.5,    25.5,    48.9,    14.3,    30.7,    21.4,    45.4,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870930 ,1987-09-30,080732 ,CSCE ,01 ,080 ,    96033,  13826,   1506,   2940,  35847,  79064,  52613,  83510,  43420,  12523,      751,      0,      0,      0,    572,    483,    572,    483,    179,    268,    95282,  13826,   1506,   2940,  35275,  78581,  52041,  83027,  43241,  12255,    -2049,   6669,  -6101,   1249, -10698,   7081,  -2780,   2229,    731,  -4278,  100.0,   14.4,    1.6,    3.1,   37.3,   82.3,   54.8,   87.0,   45.2,   13.0,  100.0,    0.0,    0.0,    0.0,   76.2,   64.3,   76.2,   64.3,   23.8,   35.7,  100.0,   14.5,    1.6,    3.1,   37.0,   82.5,   54.6,   87.1,   45.4,   12.9,     81,     29,      4,      5,     28,     32,     61,     38,      2,      0,      0,      0,      1,      1,      1,      1,     81,     29,      4,      5,     27,     32,     60,     38,    21.0,    38.0,    28.5,    56.2,    17.5,    35.0,    22.6,    49.4,    76.2,    64.3,    76.2,    64.3,    76.2,    64.3,    76.2,    64.3,    21.2,    38.2,    28.7,    56.1,    17.6,    35.3,    22.7,    49.8,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870915 ,1987-09-15,080732 ,CSCE ,01 ,080 ,    98082,   7157,   7607,   1691,  46545,  71983,  55393,  81281,  42689,  16801,    29294,   2012,   5933,      0,  10559,  17955,  12571,  23888,  16723,   5406,    68788,   5482,   2011,   1354,  35986,  54028,  42822,  57393,  25966,  11395,    -4005,  -3082,  -8053,    497,  -1939,   6080,  -4524,  -1476,    519,  -2529,  100.0,    7.3,    7.8,    1.7,   47.5,   73.4,   56.5,   82.9,   43.5,   17.1,  100.0,    6.9,   20.3,    0.0,   36.0,   61.3,   42.9,   81.5,   57.1,   18.5,  100.0,    8.0,    2.9,    2.0,   52.3,   78.5,   62.3,   83.4,   37.7,   16.6,     85,     15,     20,      3,     37,     33,     54,     56,     47,      4,     15,      0,     17,     15,     21,     30,     62,     14,      6,      2,     27,     29,     42,     37,    22.2,    33.3,    29.4,    48.1,    18.2,    26.3,    23.7,    37.8,    18.2,    34.4,    27.2,    54.0,    18.2,    30.7,    25.3,    50.2,    27.7,    39.2,    36.3,    56.0,    22.8,    33.1,    29.0,    47.7,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870831 ,1987-08-31,080732 ,CSCE ,01 ,080 ,   102087,  10239,  15660,   1194,  48484,  65903,  59917,  82757,  42170,  19330,    44875,   5797,  13709,      1,  17444,  22356,  23242,  36066,  21633,   8809,    57212,   4442,   1951,   1193,  31040,  43547,  36675,  46691,  20537,  10521,     6946,  -2325,   3753,    971,   7745,   1523,   6391,   6247,    555,    699,  100.0,   10.0,   15.3,    1.2,   47.5,   64.6,   58.7,   81.1,   41.3,   18.9,  100.0,   12.9,   30.5,    0.0,   38.9,   49.8,   51.8,   80.4,   48.2,   19.6,  100.0,    7.8,    3.4,    2.1,   54.3,   76.1,   64.1,   81.6,   35.9,   18.4,     93,     14,     30,      3,     39,     29,     55,     61,     68,      9,     25,      1,     22,     17,     32,     42,     57,     10,      6,      2,     27,     25,     38,     33,    20.8,    27.2,    29.2,    43.2,    17.5,    21.3,    24.4,    33.7,    19.7,    31.0,    30.2,    47.1,    19.7,    30.4,    29.9,    45.4,    27.8,    39.0,    36.3,    55.8,    24.8,    35.0,    32.8,    51.4,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870814 ,1987-08-14,080732 ,CSCE ,01 ,080 ,    95141,  12564,  11907,    223,  40739,  64380,  53526,  76510,  41615,  18631,    49801,   7797,  11341,      1,  17202,  28116,  25000,  39458,  24801,  10343,    45340,   4989,    788,      0,  23537,  36264,  28526,  37052,  16814,   8288,    -3757,   1642,  -3268,   -662,  -3981,   3980,  -3001,     50,   -756,  -3807,  100.0,   13.2,   12.5,    0.2,   42.8,   67.7,   56.3,   80.4,   43.7,   19.6,  100.0,   15.7,   22.8,    0.0,   34.5,   56.5,   50.2,   79.2,   49.8,   20.8,  100.0,   11.0,    1.7,    0.0,   51.9,   80.0,   62.9,   81.7,   37.1,   18.3,     88,     16,     21,      2,     35,     31,     52,     53,     73,     12,     20,      1,     23,     23,     36,     43,     47,      8,      2,      0,     24,     21,     32,     23,    17.3,    27.4,    25.2,    41.4,    15.1,    20.2,    21.5,    32.5,    13.6,    28.6,    24.2,    45.4,    13.6,    28.0,    23.1,    44.4,    30.3,    44.4,    38.9,    64.8,    28.7,    37.9,    35.9,    57.7,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870731 ,1987-07-31,080732 ,CSCE ,01 ,080 ,    98898,  10922,  15175,    885,  44720,  60400,  56527,  76460,  42371,  22438,    56370,   8240,  14595,      1,  23523,  27664,  31764,  42260,  24606,  14110,    42528,   3181,   1079,    385,  21197,  32736,  24763,  34200,  17765,   8328,      821,  -2135,   8321,   -901,   6725,  -8824,   3689,  -1404,  -2868,   2225,  100.0,   11.0,   15.3,    0.9,   45.2,   61.1,   57.2,   77.3,   42.8,   22.7,  100.0,   14.6,   25.9,    0.0,   41.7,   49.1,   56.3,   75.0,   43.7,   25.0,  100.0,    7.5,    2.5,    0.9,   49.8,   77.0,   58.2,   80.4,   41.8,   19.6,     95,     18,     25,      3,     35,     32,     56,     57,     80,     15,     23,      1,     24,     24,     40,     47,     47,      9,      3,      1,     23,     19,     32,     23,    19.0,    26.3,    27.7,    38.4,    17.3,    19.1,    23.4,    29.0,    17.9,    22.7,    28.3,    35.1,    16.3,    21.7,    26.7,    33.9,    29.1,    48.0,    37.1,    65.5,    28.3,    42.4,    34.8,    59.9,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870715 ,1987-07-15,080732 ,CSCE ,01 ,080 ,    98077,  13057,   6854,   1786,  37995,  69224,  52838,  77864,  45239,  20213,    63155,  11549,   6556,    251,  22392,  41669,  34192,  48476,  28963,  14679,    34922,   3043,   1833,      0,  15603,  27555,  18646,  29388,  16276,   5534,     4576,  -1709,   2188,    772,   5851,    121,   4914,   3081,   -338,   1495,  100.0,   13.3,    7.0,    1.8,   38.7,   70.6,   53.9,   79.4,   46.1,   20.6,  100.0,   18.3,   10.4,    0.4,   35.5,   66.0,   54.1,   76.8,   45.9,   23.2,  100.0,    8.7,    5.2,    0.0,   44.7,   78.9,   53.4,   84.2,   46.6,   15.8,     90,     22,     15,      6,     34,     31,     59,     49,     79,     19,     13,      2,     25,     27,     45,     41,     45,      8,      5,      0,     21,     16,     29,     21,    16.4,    33.1,    24.1,    47.2,    16.1,    28.9,    22.4,    40.4,    15.8,    28.6,    25.0,    44.3,    15.8,    27.8,    24.4,    42.4,    25.6,    55.0,    33.9,    70.9,    25.6,    50.6,    32.7,    66.5,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870630 ,1987-06-30,080732 ,CSCE ,01 ,080 ,    93501,  14766,   4666,   1014,  32144,  69103,  47924,  74783,  45577,  18718,    64993,  13797,   5218,      4,  20654,  46765,  34455,  51987,  30538,  13006,    28508,   1979,    458,      0,  11490,  22338,  13469,  22796,  15039,   5712,    -8887,   1892,   2861,    547,  -2660,  -6723,   -221,  -3315,  -8666,  -5572,  100.0,   15.8,    5.0,    1.1,   34.4,   73.9,   51.3,   80.0,   48.7,   20.0,  100.0,   21.2,    8.0,    0.0,   31.8,   72.0,   53.0,   80.0,   47.0,   20.0,  100.0,    6.9,    1.6,    0.0,   40.3,   78.4,   47.2,   80.0,   52.8,   20.0,     82,     20,     11,      3,     32,     30,     54,     42,     75,     18,     11,      1,     23,     27,     42,     38,     33,      6,      1,      0,     16,     12,     22,     13,    16.7,    36.9,    23.6,    50.6,    15.2,    32.9,    21.6,    44.9,    17.6,    29.8,    27.0,    48.3,    15.4,    26.9,    23.8,    44.3,    24.3,    57.8,    33.2,    73.4,    24.3,    55.8,    33.2,    71.5,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870615 ,1987-06-15,080732 ,CSCE ,01 ,080 ,   102388,  12874,   1805,    467,  34804,  75826,  48145,  78098,  54243,  24290,    77141,  12632,   1805,      9,  24260,  56142,  36901,  57956,  40240,  19185,    25247,    700,    458,      0,  10544,  19684,  11244,  20142,  14003,   5105,     9518,    124,    461,    233,   2149,   8175,   2506,   8869,   7012,    649,  100.0,   12.6,    1.8,    0.5,   34.0,   74.1,   47.0,   76.3,   53.0,   23.7,  100.0,   16.4,    2.3,    0.0,   31.4,   72.8,   47.8,   75.1,   52.2,   24.9,  100.0,    2.8,    1.8,    0.0,   41.8,   78.0,   44.5,   79.8,   55.5,   20.2,     76,     20,      4,      2,     38,     32,     58,     38,     75,     20,      4,      1,     33,     31,     53,     36,     24,      2,      1,      0,     14,     12,     16,     13,    15.3,    35.4,    21.2,    47.8,    13.4,    30.3,    18.4,    41.5,    15.1,    31.3,    22.0,    45.0,    12.8,    27.7,    18.9,    40.2,    26.2,    54.7,    35.4,    73.3,    26.2,    51.6,    34.6,    70.2,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870529 ,1987-05-29,080732 ,CSCE ,01 ,080 ,    92870,  12750,   1344,    234,  32655,  67651,  45639,  69229,  47231,  23641,    72024,  12515,   1344,     19,  23592,  51173,  36126,  52536,  35898,  19488,    20846,    450,    215,      0,   9063,  16478,   9513,  16693,  11333,   4153,    -8006,  -2303,    461,    234,   -585, -11257,  -2654, -10562,  -5352,   2556,  100.0,   13.7,    1.4,    0.3,   35.2,   72.8,   49.1,   74.5,   50.9,   25.5,  100.0,   17.4,    1.9,    0.0,   32.8,   71.0,   50.2,   72.9,   49.8,   27.1,  100.0,    2.2,    1.0,    0.0,   43.5,   79.0,   45.6,   80.1,   54.4,   19.9,     73,     20,      5,      2,     35,     32,     55,     39,     71,     19,      5,      1,     29,     31,     48,     37,     23,      2,      1,      0,     14,     10,     16,     11,    18.2,    34.7,    23.8,    47.9,    15.2,    29.1,    20.1,    39.7,    18.5,    28.5,    25.4,    45.5,    15.0,    26.5,    21.2,    41.4,    28.1,    56.2,    37.2,    76.8,    28.1,    54.4,    35.6,    72.9,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870515 ,1987-05-15,080732 ,CSCE ,01 ,080 ,   100876,  15053,    883,      0,  33240,  78908,  48293,  79791,  52583,  21085,    82475,  15053,    883,      0,  24847,  64226,  39900,  65109,  42575,  17366,    18401,      0,      0,      0,   8393,  14682,   8393,  14682,  10008,   3719,     5842,    558,  -1617,   -212,  -2519,   7724,  -2173,   5895,   8015,    -53,  100.0,   14.9,    0.9,    0.0,   33.0,   78.2,   47.9,   79.1,   52.1,   20.9,  100.0,   18.3,    1.1,    0.0,   30.1,   77.9,   48.4,   78.9,   51.6,   21.1,  100.0,    0.0,    0.0,    0.0,   45.6,   79.8,   45.6,   79.8,   54.4,   20.2,     75,     21,      3,      0,     36,     36,     57,     39,     74,     21,      3,      0,     29,     36,     50,     39,     19,      0,      0,      0,     13,      9,     13,      9,    17.7,    38.1,    24.0,    52.0,    13.2,    31.0,    18.2,    42.8,    17.2,    34.0,    25.0,    49.7,    12.7,    29.0,    18.8,    42.6,    29.3,    62.1,    38.7,    78.6,    29.3,    58.3,    36.9,    74.6,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870430 ,1987-04-30,080732 ,CSCE ,01 ,080 ,    95034,  14495,   2500,    212,  35759,  71184,  50466,  73896,  44568,  21138,    79078,  14707,   2500,      0,  27944,  58866,  42651,  61366,  36427,  17712,    15956,      0,    212,      0,   7815,  12318,   7815,  12530,   8141,   3426,     1790,   1957,  -1126,   -325,  -1702,   6038,    -70,   4587,   1860,  -2797,  100.0,   15.3,    2.6,    0.2,   37.6,   74.9,   53.1,   77.8,   46.9,   22.2,  100.0,   18.6,    3.2,    0.0,   35.3,   74.4,   53.9,   77.6,   46.1,   22.4,  100.0,    0.0,    1.3,    0.0,   49.0,   77.2,   49.0,   78.5,   51.0,   21.5,     78,     23,      6,      1,     34,     34,     57,     41,     77,     23,      6,      0,     32,     34,     55,     40,     16,      0,      1,      0,     11,      7,     11,      8,    19.4,    37.6,    26.1,    50.9,    14.7,    29.9,    20.3,    41.2,    19.0,    33.6,    26.7,    49.2,    14.0,    29.7,    20.2,    42.6,    33.3,    72.1,    44.5,    78.5,    32.3,    69.1,    39.7,    72.2,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870415 ,1987-04-15,080732 ,CSCE ,01 ,080 ,    93244,  12538,   3626,    537,  37461,  65146,  50536,  69309,  42708,  23935,    80140,  12538,   3626,    537,  30536,  54720,  43611,  58883,  36529,  21257,    13104,      0,      0,      0,   6925,  10426,   6925,  10426,   6179,   2678,     2469,   1027,    496,   -999,  -2120,  -6326,  -2092,  -6829,   4561,   9298,  100.0,   13.4,    3.9,    0.6,   40.2,   69.9,   54.2,   74.3,   45.8,   25.7,  100.0,   15.6,    4.5,    0.7,   38.1,   68.3,   54.4,   73.5,   45.6,   26.5,  100.0,    0.0,    0.0,    0.0,   52.8,   79.6,   52.8,   79.6,   47.2,   20.4,     77,     18,     10,      2,     36,     32,     55,     43,     74,     18,     10,      2,     32,     30,     51,     41,     17,      0,      0,      0,     12,      7,     12,      7,    17.2,    31.8,    23.4,    44.2,    13.4,    29.2,    19.0,    39.6,    16.7,    28.1,    23.9,    41.4,    12.4,    26.0,    18.6,    38.0,    33.8,    74.2,    45.6,    79.6,    33.8,    72.4,    45.6,    76.0,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870331 ,1987-03-31,080732 ,CSCE ,01 ,080 ,    90775,  11511,   3130,   1536,  39581,  71472,  52628,  76138,  38147,  14637,    78839,  11511,   3130,   1536,  32868,  62184,  45915,  66850,  32924,  11989,    11936,      0,      0,      0,   6713,   9288,   6713,   9288,   5223,   2648,    -9214, -10629,   2418,   -835,   4588, -12956,  -6876, -11373,  -2338,   2159,  100.0,   12.7,    3.4,    1.7,   43.6,   78.7,   58.0,   83.9,   42.0,   16.1,  100.0,   14.6,    4.0,    1.9,   41.7,   78.9,   58.2,   84.8,   41.8,   15.2,  100.0,    0.0,    0.0,    0.0,   56.2,   77.8,   56.2,   77.8,   43.8,   22.2,     74,     18,      9,      3,     35,     30,     54,     41,     72,     18,      9,      3,     31,     30,     50,     41,     15,      0,      0,      0,     11,      5,     11,      5,    18.2,    36.8,    25.6,    51.7,    14.0,    34.9,    19.5,    48.2,    17.8,    34.3,    26.2,    50.0,    12.9,    33.7,    19.9,    48.3,    36.6,    75.8,    50.2,    77.8,    36.6,    72.1,    48.5,    74.1,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870313 ,1987-03-13,080732 ,CSCE ,01 ,080 ,    99989,  22140,    712,   2371,  34993,  84428,  59504,  87511,  40485,  12478,    88945,  22140,    712,   2371,  28211,  76299,  52722,  79382,  36223,   9563,    11044,      0,      0,      0,   6782,   8129,   6782,   8129,   4262,   2915,     4120,   2049,    240,    519,  -3283,   5998,   -715,   6757,   4835,  -2637,  100.0,   22.1,    0.7,    2.4,   35.0,   84.4,   59.5,   87.5,   40.5,   12.5,  100.0,   24.9,    0.8,    2.7,   31.7,   85.8,   59.3,   89.2,   40.7,   10.8,  100.0,    0.0,    0.0,    0.0,   61.4,   73.6,   61.4,   73.6,   38.6,   26.4,     83,     32,      3,      5,     35,     38,     69,     44,     82,     32,      3,      5,     33,     37,     67,     43,     17,      0,      0,      0,      9,      8,      9,      8,    17.2,    38.3,    24.4,    54.1,    14.4,    36.8,    20.1,    51.4,    15.6,    37.2,    23.3,    54.4,    12.7,    36.7,    19.0,    52.7,    46.7,    60.4,    59.6,    73.6,    46.7,    60.4,    59.6,    73.6,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870227 ,1987-02-27,080732 ,CSCE ,01 ,080 ,    95869,  20091,    472,   1852,  38276,  78430,  60219,  80754,  35650,  15115,    88697,  20091,    472,   1852,  33789,  74073,  55732,  76397,  32965,  12300,     7172,      0,      0,      0,   4487,   4357,   4487,   4357,   2685,   2815,    -9320,   1056,   -818,    105,  -5021,  -7468,  -3860,  -8181,  -5460,  -1139,  100.0,   21.0,    0.5,    1.9,   39.9,   81.8,   62.8,   84.2,   37.2,   15.8,  100.0,   22.7,    0.5,    2.1,   38.1,   83.5,   62.8,   86.1,   37.2,   13.9,  100.0,    0.0,    0.0,    0.0,   62.6,   60.8,   62.6,   60.8,   37.4,   39.2,     81,     34,      1,      5,     30,     35,     64,     41,     81,     34,      1,      5,     30,     35,     64,     41,     10,      0,      0,      0,      6,      4,      6,      4,    19.0,    35.9,    28.2,    54.2,    15.9,    33.9,    23.7,    50.3,    17.4,    36.2,    27.4,    54.1,    14.1,    35.1,    22.5,    51.3,    56.4,    60.8,    62.6,    60.8,    56.4,    60.8,    62.6,    60.8,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870213 ,1987-02-13,080732 ,CSCE ,01 ,080 ,   105189,  19035,   1290,   1747,  43297,  85898,  64079,  88935,  41110,  16254,    99304,  19035,   1290,   1747,  39895,  82286,  60677,  85323,  38627,  13981,     5885,      0,      0,      0,   3402,   3612,   3402,   3612,   2483,   2273,     -544,   -993,   -328,    708,  -2953,  -1549,  -3238,  -1169,   2694,    625,  100.0,   18.1,    1.2,    1.7,   41.2,   81.7,   60.9,   84.5,   39.1,   15.5,  100.0,   19.2,    1.3,    1.8,   40.2,   82.9,   61.1,   85.9,   38.9,   14.1,  100.0,    0.0,    0.0,    0.0,   57.8,   61.4,   57.8,   61.4,   42.2,   38.6,     83,     31,      6,      3,     32,     35,     65,     42,     83,     31,      6,      3,     32,     35,     65,     42,      7,      0,      0,      0,      3,      4,      3,      4,    18.9,    38.0,    27.0,    54.1,    10.9,    35.2,    16.8,    45.8,    16.9,    39.5,    25.5,    54.1,     9.6,    35.1,    15.8,    46.3,    57.8,    61.4,    57.8,    61.4,    57.8,    61.4,    57.8,    61.4,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870130 ,1987-01-30,080732 ,CSCE ,01 ,080 ,   105733,  20028,   1618,   1039,  46250,  87447,  67317,  90104,  38416,  15629,   101080,  20028,   1618,   1039,  43172,  84393,  64239,  87050,  36841,  14030,     4653,      0,      0,      0,   3078,   3054,   3078,   3054,   1575,   1599,     9634,   7584,   1167,     53,  -8739,   7301,  -1102,   8521,  10736,   1113,  100.0,   18.9,    1.5,    1.0,   43.7,   82.7,   63.7,   85.2,   36.3,   14.8,  100.0,   19.8,    1.6,    1.0,   42.7,   83.5,   63.6,   86.1,   36.4,   13.9,  100.0,    0.0,    0.0,    0.0,   66.2,   65.6,   66.2,   65.6,   33.8,   34.4,     83,     30,      5,      3,     33,     37,     64,     44,     83,     30,      5,      3,     31,     37,     62,     44,      7,      0,      0,      0,      4,      3,      4,      3,    19.3,    38.7,    27.9,    53.4,     9.7,    34.1,    15.8,    44.0,    17.7,    39.2,    26.8,    53.0,     9.3,    34.2,    15.5,    44.1,    66.2,    65.6,    66.2,    65.6,    66.2,    65.6,    66.2,    65.6,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
"SUGAR NO. 11 - COFFEE, SUGAR & COCOA EXCHANGE" ,870115 ,1987-01-15,080732 ,CSCE ,01 ,080 ,    96099,  12444,    451,    986,  54989,  80146,  68419,  81583,  27680,  14516,    92664,  12444,    451,    986,  52007,  76914,  65437,  78351,  27227,  14313,     3435,      0,      0,      0,   2982,   3232,   2982,   3232,    453,    203,     3525,   2187,  -6964,   -388,  -3776,  10539,  -1977,   3187,   5502,    338,  100.0,   12.9,    0.5,    1.0,   57.2,   83.4,   71.2,   84.9,   28.8,   15.1,  100.0,   13.4,    0.5,    1.1,   56.1,   83.0,   70.6,   84.6,   29.4,   15.4,  100.0,    0.0,    0.0,    0.0,   86.8,   94.1,   86.8,   94.1,   13.2,    5.9,     66,     18,      1,      2,     32,     34,     51,     36,     66,     18,      1,      2,     31,     34,     50,     36,      7,      0,      0,      0,      4,      4,      4,      4,    23.5,    42.4,    35.9,    56.1,    14.5,    33.4,    23.5,    44.2,    21.6,    43.7,    34.6,    55.2,    15.3,    35.2,    24.7,    45.6,    86.8,    94.1,    86.8,    94.1,    57.7,    65.0,    57.7,    65.0,"(CONTRACTS OF 112,000 POUNDS)" ,"080732" ,"CSCE" ,"080"
