"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,891215 ,1989-12-15,061641 ,CME ,00 ,061 ,     8704,   2146,    571,    369,   1543,   1638,   4058,   2578,   4646,   6126,     8704,   2146,    571,    369,   1543,   1638,   4058,   2578,   4646,   6126,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -810,     87,   -238,   -142,   -200,   -199,   -255,   -579,   -555,   -231,  100.0,   24.7,    6.6,    4.2,   17.7,   18.8,   46.6,   29.6,   53.4,   70.4,  100.0,   24.7,    6.6,    4.2,   17.7,   18.8,   46.6,   29.6,   53.4,   70.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     41,     16,      6,      5,     12,     10,     31,     18,     41,     16,      6,      5,     12,     10,     31,     18,      0,      0,      0,      0,      0,      0,      0,      0,    17.7,    15.7,    25.4,    21.9,    14.9,    11.1,    21.4,    14.9,    17.7,    15.7,    25.4,    21.9,    14.9,    11.1,    21.4,    14.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,891130 ,1989-11-30,061641 ,CME ,00 ,061 ,     9514,   2059,    809,    511,   1743,   1837,   4313,   3157,   5201,   6357,     1467,    471,     53,      0,    190,    302,    661,    355,    806,   1112,     8047,   1620,    788,    479,   1553,   1535,   3652,   2802,   4395,   5245,       79,    181,   -220,    -66,    185,    289,    300,      3,   -221,     76,  100.0,   21.6,    8.5,    5.4,   18.3,   19.3,   45.3,   33.2,   54.7,   66.8,  100.0,   32.1,    3.6,    0.0,   13.0,   20.6,   45.1,   24.2,   54.9,   75.8,  100.0,   20.1,    9.8,    6.0,   19.3,   19.1,   45.4,   34.8,   54.6,   65.2,     42,     19,      5,      3,     11,     11,     31,     18,     11,      7,      1,      0,      2,      1,      9,      2,     35,     13,      6,      3,      9,     10,     24,     17,    15.7,    14.9,    23.5,    24.4,    10.0,    13.8,    16.9,    17.9,    25.6,    24.2,    41.6,    24.2,    25.6,    24.2,    41.6,    24.2,    18.6,    17.5,    27.8,    26.5,    11.8,    13.9,    19.9,    18.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,891115 ,1989-11-15,061641 ,CME ,00 ,061 ,     9435,   1878,   1029,    577,   1558,   1548,   4013,   3154,   5422,   6281,     2138,    706,     53,      0,     56,    302,    762,    355,   1376,   1783,     7297,   1221,   1025,    528,   1502,   1246,   3251,   2799,   4046,   4498,        1,    271,    -21,      6,   -163,    280,    114,    265,   -113,   -264,  100.0,   19.9,   10.9,    6.1,   16.5,   16.4,   42.5,   33.4,   57.5,   66.6,  100.0,   33.0,    2.5,    0.0,    2.6,   14.1,   35.6,   16.6,   64.4,   83.4,  100.0,   16.7,   14.0,    7.2,   20.6,   17.1,   44.6,   38.4,   55.4,   61.6,     41,     18,      7,      4,      9,     10,     27,     21,     12,      9,      1,      0,      1,      1,     10,      2,     34,     11,      8,      4,      8,      9,     20,     20,    16.3,    13.7,    24.0,    22.3,    11.0,    12.7,    17.1,    18.1,    18.0,    16.6,    30.4,    16.6,    18.0,    16.6,    30.4,    16.6,    21.0,    16.5,    31.1,    26.3,    14.2,    15.0,    21.1,    20.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,891031 ,1989-10-31,061641 ,CME ,00 ,061 ,     9434,   1607,   1050,    571,   1721,   1268,   3899,   2889,   5535,   6545,     3353,   1430,    333,      0,    409,    565,   1839,    898,   1514,   2455,     6081,    748,   1288,      0,   1312,    703,   2060,   1991,   4021,   4090,    -1588,  -1264,     60,    344,    -41,   -314,   -961,     90,   -627,  -1678,  100.0,   17.0,   11.1,    6.1,   18.2,   13.4,   41.3,   30.6,   58.7,   69.4,  100.0,   42.6,    9.9,    0.0,   12.2,   16.9,   54.8,   26.8,   45.2,   73.2,  100.0,   12.3,   21.2,    0.0,   21.6,   11.6,   33.9,   32.7,   66.1,   67.3,     41,     14,      8,      4,     11,      9,     26,     21,     22,     10,      4,      0,      4,      5,     14,      9,     30,      8,      9,      0,      7,      6,     15,     15,    16.9,    13.3,    24.3,    20.4,    12.7,    12.2,    19.4,    17.5,    29.5,    19.4,    41.3,    26.7,    29.5,    19.4,    41.2,    26.7,    19.4,    17.2,    26.3,    25.0,    19.4,    17.2,    26.3,    25.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,891013 ,1989-10-13,061641 ,CME ,00 ,061 ,    11022,   2871,    990,    227,   1762,   1582,   4860,   2799,   6162,   8223,     6267,   2256,    436,    171,    646,   1029,   3073,   1636,   3194,   4631,     4755,    671,    610,      0,   1116,    553,   1787,   1163,   2968,   3592,    -2255,     89,    -40,   -642,   -406,   -753,   -959,  -1435,  -1296,   -820,  100.0,   26.0,    9.0,    2.1,   16.0,   14.4,   44.1,   25.4,   55.9,   74.6,  100.0,   36.0,    7.0,    2.7,   10.3,   16.4,   49.0,   26.1,   51.0,   73.9,  100.0,   14.1,   12.8,    0.0,   23.5,   11.6,   37.6,   24.5,   62.4,   75.5,     47,     20,      7,      3,     15,     11,     36,     21,     38,     17,      5,      2,      8,      9,     26,     16,     22,      5,      5,      0,      7,      5,     12,     10,    16.4,    12.4,    24.5,    17.4,    15.6,    11.8,    23.7,    15.8,    20.4,    12.4,    29.3,    19.2,    20.4,    11.3,    28.8,    17.4,    25.3,    15.0,    33.3,    22.2,    25.3,    15.0,    33.3,    22.2,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890929 ,1989-09-29,061641 ,CME ,00 ,061 ,    13277,   2782,   1030,    869,   2168,   2335,   5819,   4234,   7458,   9043,     8813,   2734,    595,    206,    858,   1889,   3798,   2690,   5015,   6123,     4464,    568,    955,    143,   1310,    446,   2021,   1544,   2443,   2920,      343,     93,   -474,    174,   -385,     84,   -118,   -216,    461,    559,  100.0,   21.0,    7.8,    6.5,   16.3,   17.6,   43.8,   31.9,   56.2,   68.1,  100.0,   31.0,    6.8,    2.3,    9.7,   21.4,   43.1,   30.5,   56.9,   69.5,  100.0,   12.7,   21.4,    3.2,   29.3,   10.0,   45.3,   34.6,   54.7,   65.4,     56,     20,      9,     11,     19,     13,     44,     29,     46,     18,      7,      3,     11,     12,     32,     20,     29,      4,     10,      2,     11,      4,     16,     15,    13.9,    13.4,    21.8,    18.5,    13.0,    12.9,    19.0,    17.0,    16.3,    14.2,    24.4,    20.1,    16.3,    12.9,    24.4,    18.0,    26.7,    14.9,    35.3,    23.2,    26.7,    14.9,    34.7,    23.2,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890915 ,1989-09-15,061641 ,CME ,00 ,061 ,    12934,   2689,   1504,    695,   2553,   2251,   5937,   4450,   6997,   8484,     9245,   2518,   1270,    281,   1572,   1815,   4371,   3366,   4874,   5879,     3689,    585,    648,      0,    981,    436,   1566,   1084,   2123,   2605,       40,    654,   -368,     30,   -500,    -90,    184,   -428,   -144,    468,  100.0,   20.8,   11.6,    5.4,   19.7,   17.4,   45.9,   34.4,   54.1,   65.6,  100.0,   27.2,   13.7,    3.0,   17.0,   19.6,   47.3,   36.4,   52.7,   63.6,  100.0,   15.9,   17.6,    0.0,   26.6,   11.8,   42.5,   29.4,   57.5,   70.6,     53,     18,     13,      8,     16,     11,     37,     30,     49,     18,     12,      4,     12,     10,     32,     24,     21,      3,      7,      0,      7,      4,     10,     11,    15.3,    14.2,    23.0,    20.5,    14.5,    14.2,    20.8,    19.4,    17.4,    14.0,    25.6,    22.2,    17.4,    14.0,    25.6,    20.3,    30.1,    15.6,    39.4,    25.0,    30.1,    15.6,    39.4,    25.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890831 ,1989-08-31,061641 ,CME ,00 ,061 ,    12894,   2035,   1872,    665,   3053,   2341,   5753,   4878,   7141,   8016,    10095,   2261,   1586,    158,   2148,   2082,   4567,   3826,   5528,   6269,     2799,    281,    793,      0,    905,    259,   1186,   1052,   1613,   1747,      636,   -461,    516,    488,    238,   -208,    265,    796,    371,   -160,  100.0,   15.8,   14.5,    5.2,   23.7,   18.2,   44.6,   37.8,   55.4,   62.2,  100.0,   22.4,   15.7,    1.6,   21.3,   20.6,   45.2,   37.9,   54.8,   62.1,  100.0,   10.0,   28.3,    0.0,   32.3,    9.3,   42.4,   37.6,   57.6,   62.4,     52,     22,      8,      7,     16,     10,     40,     23,     50,     20,      9,      3,     13,      9,     35,     19,     16,      2,      5,      0,      6,      3,      8,      8,    14.9,    15.4,    21.8,    24.9,    13.1,    15.4,    18.5,    24.3,    16.6,    16.2,    23.0,    26.5,    16.6,    16.2,    23.0,    26.5,    31.7,    27.4,    42.4,    37.6,    31.7,    27.4,    42.4,    37.6,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890815 ,1989-08-15,061641 ,CME ,00 ,061 ,    12258,   2496,   1356,    177,   2815,   2549,   5488,   4082,   6770,   8176,    10518,   2556,   1201,    117,   2182,   2468,   4855,   3786,   5663,   6732,     1740,      0,    215,      0,    633,     81,    633,    296,   1107,   1444,     -845,    275,      2,      1,  -1357,   -155,  -1081,   -152,    236,   -693,  100.0,   20.4,   11.1,    1.4,   23.0,   20.8,   44.8,   33.3,   55.2,   66.7,  100.0,   24.3,   11.4,    1.1,   20.7,   23.5,   46.2,   36.0,   53.8,   64.0,  100.0,    0.0,   12.4,    0.0,   36.4,    4.7,   36.4,   17.0,   63.6,   83.0,     48,     17,      8,      4,     13,     15,     33,     24,     47,     17,      7,      3,     12,     15,     32,     22,      8,      0,      4,      0,      3,      1,      3,      5,    22.6,    13.9,    28.9,    22.0,    21.4,    12.7,    27.0,    20.8,    23.1,    14.4,    29.2,    23.8,    23.1,    13.2,    28.4,    22.4,    36.4,    14.1,    36.4,    17.0,    36.4,    14.1,    36.4,    17.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890731 ,1989-07-31,061641 ,CME ,00 ,061 ,    13103,   2221,   1354,    176,   4172,   2704,   6569,   4234,   6534,   8869,    11774,   2140,   1354,    176,   3697,   2704,   6013,   4234,   5761,   7540,     1329,     81,      0,      0,    475,      0,    556,      0,    773,   1329,      646,    225,    -64,    -82,     32,    223,    175,     77,    471,    569,  100.0,   17.0,   10.3,    1.3,   31.8,   20.6,   50.1,   32.3,   49.9,   67.7,  100.0,   18.2,   11.5,    1.5,   31.4,   23.0,   51.1,   36.0,   48.9,   64.0,  100.0,    6.1,    0.0,    0.0,   35.7,    0.0,   41.8,    0.0,   58.2,  100.0,     41,     12,     10,      4,     11,     13,     26,     24,     40,     11,     10,      4,     10,     13,     24,     24,      4,      1,      0,      0,      3,      0,      4,      0,    29.4,    12.6,    38.9,    21.2,    29.4,    10.6,    35.1,    18.1,    31.8,    14.1,    40.9,    23.5,    31.8,    11.8,    37.5,    20.1,    41.8,     0.0,    41.8,     0.0,    41.8,     0.0,    41.8,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890714 ,1989-07-14,061641 ,CME ,00 ,061 ,    12457,   1996,   1418,    258,   4140,   2481,   6394,   4157,   6063,   8300,    11452,   1996,   1481,    195,   3719,   2427,   5910,   4103,   5542,   7349,     1005,     63,      0,      0,    421,     54,    484,     54,    521,    951,    -1059,  -1259,     31,     90,   -361,  -1073,  -1530,   -952,    471,   -107,  100.0,   16.0,   11.4,    2.1,   33.2,   19.9,   51.3,   33.4,   48.7,   66.6,  100.0,   17.4,   12.9,    1.7,   32.5,   21.2,   51.6,   35.8,   48.4,   64.2,  100.0,    6.3,    0.0,    0.0,   41.9,    5.4,   48.2,    5.4,   51.8,   94.6,     41,     12,     10,      3,     10,     14,     24,     25,     41,     12,     10,      3,     10,     13,     24,     24,      5,      1,      0,      0,      3,      1,      4,      1,    32.4,    14.5,    40.4,    22.7,    32.4,    13.1,    36.2,    19.0,    34.4,    15.8,    41.7,    24.7,    34.4,    14.2,    38.6,    21.6,    48.2,     5.4,    48.2,     5.4,    48.2,     5.4,    48.2,     5.4,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890630 ,1989-06-30,061641 ,CME ,00 ,061 ,    13516,   3255,   1387,    168,   4501,   3554,   7924,   5109,   5592,   8407,    12588,   3255,   1503,     52,   4093,   3500,   7400,   5055,   5188,   7533,      928,    116,      0,      0,    408,     54,    524,     54,    404,    874,     -589,    414,    -40,   -185,  -1244,    113,  -1015,   -112,    426,   -477,  100.0,   24.1,   10.3,    1.2,   33.3,   26.3,   58.6,   37.8,   41.4,   62.2,  100.0,   25.9,   11.9,    0.4,   32.5,   27.8,   58.8,   40.2,   41.2,   59.8,  100.0,   12.5,    0.0,    0.0,   44.0,    5.8,   56.5,    5.8,   43.5,   94.2,     50,     16,     11,      2,     10,     19,     27,     31,     50,     16,     11,      1,     10,     18,     26,     30,      5,      1,      0,      0,      3,      1,      4,      1,    34.8,    12.5,    46.8,    21.0,    34.8,    11.3,    42.4,    18.2,    36.6,    13.4,    47.7,    22.6,    36.6,    12.1,    45.1,    19.5,    56.5,     5.8,    56.5,     5.8,    56.5,     5.8,    56.5,     5.8,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890615 ,1989-06-15,061641 ,CME ,00 ,061 ,    14105,   2841,   1427,    353,   5745,   3441,   8939,   5221,   5166,   8884,    13313,   2780,   1495,    285,   5391,   3441,   8456,   5221,   4857,   8092,      792,    129,      0,      0,    354,      0,    483,      0,    309,    792,     1826,   1725,   -951,    113,   -277,   1329,   1561,    491,    265,   1335,  100.0,   20.1,   10.1,    2.5,   40.7,   24.4,   63.4,   37.0,   36.6,   63.0,  100.0,   20.9,   11.2,    2.1,   40.5,   25.8,   63.5,   39.2,   36.5,   60.8,  100.0,   16.3,    0.0,    0.0,   44.7,    0.0,   61.0,    0.0,   39.0,  100.0,     51,     10,     11,      2,     12,     22,     22,     35,     51,      9,     12,      2,     12,     22,     22,     35,      4,      1,      0,      0,      3,      0,      4,      0,    38.8,    10.9,    52.4,    19.3,    38.4,    10.0,    48.5,    15.7,    40.4,    11.5,    53.0,    20.4,    39.9,    10.6,    50.1,    16.7,    61.0,     0.0,    61.0,     0.0,    61.0,     0.0,    61.0,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890531 ,1989-05-31,061641 ,CME ,00 ,061 ,    12279,   1116,   2378,    240,   6022,   2112,   7378,   4730,   4901,   7549,    11806,   1116,   2432,    186,   5772,   2112,   7074,   4730,   4732,   7076,      473,     54,      0,      0,    250,      0,    304,      0,    169,    473,     -880,    203,     26,   -213,    291,   -451,    281,   -638,  -1161,   -242,  100.0,    9.1,   19.4,    2.0,   49.0,   17.2,   60.1,   38.5,   39.9,   61.5,  100.0,    9.5,   20.6,    1.6,   48.9,   17.9,   59.9,   40.1,   40.1,   59.9,  100.0,   11.4,    0.0,    0.0,   52.9,    0.0,   64.3,    0.0,   35.7,  100.0,     50,      6,     14,      3,     18,     15,     26,     31,     50,      6,     14,      3,     18,     15,     26,     31,      3,      1,      0,      0,      2,      0,      3,      0,    37.3,    15.8,    47.9,    23.3,    37.3,    14.6,    44.2,    20.5,    38.0,    16.4,    47.7,    24.2,    38.0,    15.2,    45.1,    21.3,    64.3,     0.0,    64.3,     0.0,    64.3,     0.0,    64.3,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890515 ,1989-05-15,061641 ,CME ,00 ,061 ,    13159,    913,   2352,    453,   5731,   2563,   7097,   5368,   6062,   7791,    12747,    913,   2352,    453,   5481,   2563,   6847,   5368,   5900,   7379,      412,      0,      0,      0,    250,      0,    250,      0,    162,    412,    -1101,    107,   -740,     54,    127,   -107,    288,   -793,  -1389,   -308,  100.0,    6.9,   17.9,    3.4,   43.6,   19.5,   53.9,   40.8,   46.1,   59.2,  100.0,    7.2,   18.5,    3.6,   43.0,   20.1,   53.7,   42.1,   46.3,   57.9,  100.0,    0.0,    0.0,    0.0,   60.7,    0.0,   60.7,    0.0,   39.3,  100.0,     49,      8,     12,      4,     18,     13,     30,     26,     49,      8,     12,      4,     18,     13,     30,     26,      2,      0,      0,      0,      2,      0,      2,      0,    30.4,    16.2,    39.3,    24.9,    28.9,    13.7,    36.1,    20.4,    30.6,    16.8,    39.0,    25.7,    29.1,    14.1,    36.5,    21.2,    60.7,     0.0,    60.7,     0.0,    60.7,     0.0,    60.7,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890428 ,1989-04-28,061641 ,CME ,00 ,061 ,    14260,    806,   3092,    399,   5604,   2670,   6809,   6161,   7451,   8099,    13914,    806,   3092,    399,   5365,   2670,   6570,   6161,   7344,   7753,      346,      0,      0,      0,    239,      0,    239,      0,    107,    346,      -16,     -6,   -420,    -24,    394,    199,    364,   -245,   -380,    229,  100.0,    5.7,   21.7,    2.8,   39.3,   18.7,   47.7,   43.2,   52.3,   56.8,  100.0,    5.8,   22.2,    2.9,   38.6,   19.2,   47.2,   44.3,   52.8,   55.7,  100.0,    0.0,    0.0,    0.0,   69.1,    0.0,   69.1,    0.0,   30.9,  100.0,     49,     10,     14,      4,     19,     11,     32,     26,     49,     10,     14,      4,     19,     11,     32,     26,      2,      0,      0,      0,      2,      0,      2,      0,    28.7,    18.5,    34.9,    27.5,    26.8,    16.1,    31.2,    22.7,    28.7,    19.0,    34.7,    28.1,    26.7,    17.1,    31.2,    24.2,    69.1,     0.0,    69.1,     0.0,    69.1,     0.0,    69.1,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890414 ,1989-04-14,061641 ,CME ,00 ,061 ,    14276,    812,   3512,    423,   5210,   2471,   6445,   6406,   7831,   7870,    13949,    812,   3512,    423,   4977,   2471,   6212,   6406,   7737,   7543,      327,      0,      0,      0,    233,      0,    233,      0,     94,    327,      166,   -636,   1333,     58,    258,   -275,   -320,   1116,    486,   -950,  100.0,    5.7,   24.6,    3.0,   36.5,   17.3,   45.1,   44.9,   54.9,   55.1,  100.0,    5.8,   25.2,    3.0,   35.7,   17.7,   44.5,   45.9,   55.5,   54.1,  100.0,    0.0,    0.0,    0.0,   71.3,    0.0,   71.3,    0.0,   28.7,  100.0,     53,      9,     18,      4,     19,     12,     31,     32,     53,      9,     18,      4,     19,     12,     31,     32,      2,      0,      0,      0,      2,      0,      2,      0,    23.7,    18.3,    30.0,    27.1,    23.3,    16.0,    27.8,    22.8,    23.6,    18.7,    29.6,    27.7,    23.1,    16.4,    27.8,    24.0,    71.3,     0.0,    71.3,     0.0,    71.3,     0.0,    71.3,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890331 ,1989-03-31,061641 ,CME ,00 ,061 ,    14110,   1448,   2179,    365,   4952,   2746,   6765,   5290,   7345,   8820,    13800,   1448,   2179,    365,   4722,   2746,   6535,   5290,   7265,   8510,      310,      0,      0,      0,    230,      0,    230,      0,     80,    310,    -1271,    187,   -913,   -180,   -479,   -395,   -472,  -1488,   -799,    217,  100.0,   10.3,   15.4,    2.6,   35.1,   19.5,   47.9,   37.5,   52.1,   62.5,  100.0,   10.5,   15.8,    2.6,   34.2,   19.9,   47.4,   38.3,   52.6,   61.7,  100.0,    0.0,    0.0,    0.0,   74.2,    0.0,   74.2,    0.0,   25.8,  100.0,     54,     14,     11,      5,     22,     15,     39,     29,     54,     14,     11,      5,     22,     15,     39,     29,      2,      0,      0,      0,      2,      0,      2,      0,    19.0,    15.0,    26.2,    23.9,    18.2,    14.3,    23.3,    18.5,    18.7,    15.3,    26.0,    24.5,    17.9,    14.6,    23.1,    19.6,    74.2,     0.0,    74.2,     0.0,    74.2,     0.0,    74.2,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE" ,890315 ,1989-03-15,061641 ,CME ,00 ,061 ,    15381,   1261,   3092,    545,   5431,   3141,   7237,   6778,   8144,   8603,    15165,   1261,   3092,    545,   5263,   3141,   7069,   6778,   8096,   8387,      216,      0,      0,      0,    168,      0,    168,      0,     48,    216,     1529,   -330,   1603,    -41,    425,    300,     54,   1862,   1475,   -333,  100.0,    8.2,   20.1,    3.5,   35.3,   20.4,   47.1,   44.1,   52.9,   55.9,  100.0,    8.3,   20.4,    3.6,   34.7,   20.7,   46.6,   44.7,   53.4,   55.3,  100.0,    0.0,    0.0,    0.0,   77.8,    0.0,   77.8,    0.0,   22.2,  100.0,     64,     14,     17,      4,     23,     16,     41,     35,     64,     14,     17,      4,     23,     16,     41,     35,      2,      0,      0,      0,      2,      0,      2,      0,    19.4,    18.9,    26.3,    26.2,    18.9,    17.7,    24.8,    22.7,    18.6,    19.1,    25.5,    26.5,    18.5,    18.0,    24.5,    23.2,    77.8,     0.0,    77.8,     0.0,    77.8,     0.0,    77.8,     0.0,"(CONTRACTS OF 44,000 POUNDS)" ,"061641" ,"CME" ,"061"
